Image type	Feature Class	Feature Name	1: RTSTRUCT: RTstruct_14_segment_Lt Sup Frontal	1: RTSTRUCT: RTstruct_14_segment_Lt ant frontal	1: RTSTRUCT: RTstruct_14_segment_Lt post central	1: RTSTRUCT: RTstruct_14_segment_Rt ant front 2	1: RTSTRUCT: RTstruct_14_segment_Lt ant inf  frontal	1: RTSTRUCT: RTstruct_14_segment_Lt Internal Capsule	1: RTSTRUCT: RTstruct_14_segment_Lt Median Parietal	1: RTSTRUCT: RTstruct_14_segment_Lt Lat Parietal	1: RTSTRUCT: RTstruct_14_segment_Lt ant temporal	1: RTSTRUCT: RTstruct_14_segment_Right Inf Temporal	1: RTSTRUCT: RTstruct_14_segment_Lt Parietal	1: RTSTRUCT: RTstruct_14_segment_Rt Median Parietal	1: RTSTRUCT: RTstruct_14_segment_Rt Parital 2	1: RTSTRUCT: RTstruct_14_segment_Lt Parietal 2	1: RTSTRUCT: RTstruct_14_segment_Lt parietal surface	1: RTSTRUCT: RTstruct_14_segment_L frontal lateral	1: RTSTRUCT: RTstruct_14_segment_R frontal pole	1: RTSTRUCT: RTstruct_14_segment_Lt cerebellar	1: RTSTRUCT: RTstruct_14_segment_R ant frontal 1	1: RTSTRUCT: RTstruct_14_segment_L frontal pole	1: RTSTRUCT: RTstruct_14_segment_Rt Inf Frontal
wavelet-HHH	glcm	Idn	0.8328946740450663	0.8337262902262143	0.8345960951531605	0.8320669460787685	0.8308077881473118	0.8304654556650133	0.8320464652281649	0.8333821467500878	0.8306245736963394	0.8244784457002866	0.8321380638534858	0.831281408214414	0.8351710575150265	0.8241244866244867	0.8260937216810734	0.8311997538159438	0.8311080917616571	0.8384033261861317	0.8193528693528696	0.8216061716061716	0.8062499999999999
wavelet-HHH	glcm	InverseVariance	0.5013159778648013	0.4988211293213575	0.4962117145405187	0.5037991617636947	0.5075766355580644	0.5086036330049597	0.5038606043155054	0.4998535597497366	0.5081262789109825	0.5265646628991402	0.5035858084395431	0.5061557753567576	0.49448682745492	0.5276265401265401	0.5217188349567794	0.5064007385521683	0.5066757247150283	0.48479002144160516	0.5419413919413919	0.5351814851814851	0.58125
wavelet-HHH	glcm	MaximumProbability	0.2803758513067786	0.28541480173242023	0.3389659831316235	0.3217772227494558	0.26570573508205225	0.28880149870564603	0.2910205869452816	0.29201360647862623	0.3013386608652196	0.2940417541686057	0.2842061471352767	0.2705648882271607	0.3421026758421569	0.3675380175380175	0.28854340993177413	0.29922197450722554	0.3261102895121017	0.41822057404636587	0.45851648351648355	0.3781676656676657	0.565625
wavelet-HHH	glcm	SumEntropy	1.4878919815913785	1.4852975908969575	1.3991125282449106	1.441759141598118	1.4878751553787646	1.47496548594609	1.4738809086493054	1.484437794236727	1.4551726227644814	1.4399109134141155	1.4835174371671793	1.4892192145417502	1.4316762416597808	1.2895206736928482	1.4599655013745543	1.4682717074537721	1.4285675668387812	1.2541585664690431	0.8680749506088178	1.2126761284742893	0.4791507774183114
wavelet-HHH	glcm	SumSquares	0.24988164090285622	0.2498667291142775	0.24974641501219988	0.24883917458629573	0.2499864860303357	0.24938320714282763	0.2494853311145966	0.2488594206664436	0.24985692273947244	0.24943287148562823	0.2495756871179043	0.24982748749765935	0.24425088968353956	0.23882383871815016	0.24828221660290356	0.24927981687887016	0.24713045881586412	0.2297236434165345	0.22268696581196584	0.2409658608887505	0.184296875
wavelet-HHH	glrlm	GrayLevelNonUniformity	70.62554657906614	80.17243489063198	99.31992532967236	26.440157257010632	279.3474499678348	123.83094414821517	25.186278784020928	44.30596945014915	66.29714290479022	25.479126458731862	31.04639334299086	90.2965723428339	18.084581157147696	10.456828296066417	38.593745224039246	85.88411099969193	28.140317873135174	10.822526596210809	5.64266929651545	8.195865417692044	5.073989898989899
wavelet-HHH	glrlm	GrayLevelNonUniformityNormalized	0.5003493496475422	0.5008101296276286	0.50061071496941	0.5010902594324055	0.5001446925837528	0.5002509149178279	0.5006543221774143	0.5034611533301803	0.5004800620766413	0.5003668266695025	0.5019906742634451	0.5003661629265743	0.5099152729431865	0.5165007645095547	0.50122540693953	0.5015747889441039	0.5004389058813873	0.5312016394295507	0.5059697133168533	0.5025622888720418	0.507321191715131
wavelet-HHH	glrlm	GrayLevelVariance	0.24982532517622885	0.24959493518618567	0.24969464251529505	0.24945487028379723	0.2499276537081236	0.2498745425410861	0.24967283891129283	0.24826942333490987	0.24975996896167937	0.2498165866652487	0.2490046628682774	0.24981691853671284	0.2450423635284068	0.24174961774522255	0.24938729653023503	0.24921260552794805	0.24978054705930633	0.23439918028522463	0.24701514334157335	0.24871885556397913	0.24633940414243444
wavelet-HHH	glrlm	HighGrayLevelRunEmphasis	2.476141104729849	2.549519926366034	2.454373717452899	2.541763423594221	2.479584772019694	2.4770596947466452	2.46696331720348	2.3796183015982684	2.4677448252553207	2.4851934875500823	2.5857586923801033	2.4993451355486664	2.3016999516915124	2.753472568397188	2.570650466593961	2.417699194557554	2.525859438117841	2.8694949787055046	2.4268872153487537	2.427754624116853	2.353030303030303
wavelet-HHH	glrlm	LongRunEmphasis	3.076138531793075	3.1206092874826217	3.9217366731738372	2.5392500097627715	3.735087533128551	3.361593647098838	2.3548422317692412	2.6349813888248232	3.0191795879678747	2.2991432267087712	2.565750999344115	3.1086965729739164	2.2581872885105563	1.8209580015189788	2.5263079563399966	3.043425020336386	2.5535076291677425	1.9277436014278122	1.5634809634809632	1.752476496671543	1.3364583333333333
wavelet-HHH	glrlm	LongRunHighGrayLevelEmphasis	7.712176244052663	7.871092429128053	9.491467878234754	6.151439186134742	9.327702569960659	7.9811700310494595	5.751192716728482	6.137359612765574	7.554954164617866	5.5563560924172215	6.626631460419912	7.716991747997582	4.896575803117672	5.1806576453265105	5.940317279791904	7.168497173002037	6.9413026877757265	5.928938678280782	3.6713705098320486	4.511258916522074	3.180113636363636
wavelet-HHH	glrlm	LongRunLowGrayLevelEmphasis	1.9171291037281777	1.9329885020712632	2.529303871908608	1.6362027156697785	2.3369337739205247	2.206699551111183	1.5057546105294308	1.7593868328396358	1.8852359438053767	1.4848400102816592	1.5505308840751661	1.9566227792179993	1.5985901598587775	0.9810330905670958	1.6728056254770203	2.0121569821699725	1.456558864515746	0.927444832214569	1.0365085768931923	1.06278089170891	0.8755445075757575
wavelet-HHH	glrlm	LowGrayLevelRunEmphasis	0.6309647238175378	0.6126200184084915	0.6364065706367753	0.6145591441014447	0.6301038069950765	0.6307350763133387	0.63325917069913	0.6550954246004329	0.6330637936861698	0.6287016281124794	0.6035603269049743	0.6251637161128334	0.6745750120771219	0.561631857900703	0.6073373833515097	0.6455752013606115	0.6185351404705397	0.5326262553236237	0.6432781961628116	0.6430613439707867	0.6617424242424242
wavelet-HHH	glrlm	RunEntropy	2.354455501402965	2.3765542066531435	2.383462849749341	2.14598540641265	2.5620772262207336	2.4471615178505854	2.108736469367381	2.225185250198244	2.3093626443784365	2.0789667968020633	2.1426961202045898	2.383992067366765	1.987786149432617	1.673808825467205	2.1610238099426513	2.3598244899886778	2.159768791027702	1.7651649770311537	1.4604674937358413	1.6741781452877997	1.3240415889450572
wavelet-HHH	glrlm	RunLengthNonUniformity	69.24010945015687	76.64325526498031	101.11048178340812	28.216352643070596	239.58857107332062	112.41948000933485	27.06594304287069	44.513292246593636	64.46317153470478	28.13834772404866	33.11143534297244	84.24948707887212	20.57536315753412	13.962982736367447	40.52863433817401	82.0766567525572	29.858992006738887	13.079821786400732	8.504584304584306	11.195565743166362	8.46736111111111
wavelet-HHH	glrlm	RunLengthNonUniformityNormalized	0.4826503171136324	0.47305752419099617	0.47201004745335334	0.5224077712007226	0.42816882218993607	0.4511749017782878	0.5347102348045156	0.5021390287941492	0.4777106660353453	0.5466287468645633	0.5306211237173769	0.4664167916382417	0.5724270335170343	0.6736015964289308	0.5236482861590066	0.4754429162405508	0.5210368678595466	0.6292435940025196	0.7437440449561661	0.6705988793758961	0.83069637345679
wavelet-HHH	glrlm	RunPercentage	0.6565295169946334	0.6480847088134538	0.6297924297924298	0.7035897435897436	0.6044788544788544	0.631475667189953	0.7186813186813187	0.6875	0.659012629161883	0.7274725274725274	0.6949006050129647	0.6445054945054947	0.7387820512820513	0.8092307692307693	0.7000000000000001	0.6560565870910698	0.7028846153846153	0.7840236686390532	0.8579881656804734	0.8153846153846154	0.9090909090909092
wavelet-HHH	glrlm	RunVariance	0.6675458893260172	0.6771563510852935	0.8653400638995625	0.4337879083913786	0.975808975492459	0.7997246542738149	0.39388512023819355	0.4940249152290997	0.6150024973132541	0.37396974935146204	0.45442993970218093	0.6901721282803805	0.3707868237739934	0.22635194947515902	0.46344640217827704	0.6721989319609852	0.44747541543656505	0.24269071079508509	0.14522199461593402	0.19761240293371593	0.08465181327160495
wavelet-HHH	glrlm	ShortRunEmphasis	0.7010782493156615	0.6956577419894677	0.65282477355415	0.7318790929887148	0.6628362033985942	0.6827863725471411	0.7483623909931902	0.7222420650374313	0.69338797775178	0.7540229810860329	0.7226099415323826	0.691909954503841	0.7676590855794705	0.8282112918429773	0.7361152684529311	0.704345557988102	0.731868447392569	0.7995432605081729	0.868626435293102	0.8294327683840066	0.9158854166666668
wavelet-HHH	glrlm	ShortRunHighGrayLevelEmphasis	1.7212859121545359	1.7750564220127742	1.6122575279057232	1.9162364606480762	1.6397907139827472	1.721192281898252	1.8486527762371383	1.7310815196773368	1.710527998446102	1.8914740661574283	1.873543212464619	1.7391103358884998	1.7956706457036105	2.234183171759449	1.9622879981784904	1.7195830045416591	1.7848921128507007	2.2177301844516757	2.153753096381301	1.9427454618824587	2.1462594696969695
wavelet-HHH	glrlm	ShortRunLowGrayLevelEmphasis	0.446026333605943	0.42580807198364096	0.4129665849662567	0.4357897510738743	0.41859757575255574	0.42318489520936325	0.4732897946822033	0.47003220137745483	0.4391029725781995	0.46966020981818435	0.43487662379932346	0.4301098591576763	0.5106561955484356	0.4767183218638594	0.42957208602154134	0.4505361963497126	0.468612531028036	0.44499652952229707	0.5473447700210521	0.5511045950093938	0.608291903409091
wavelet-HHH	glszm	GrayLevelNonUniformity	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.6666666666666667	1.0	1.0	1.0	1.0	2.0
wavelet-HHH	glszm	GrayLevelNonUniformityNormalized	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5555555555555556	0.5	0.5	0.5	0.5	0.5
wavelet-HHH	glszm	GrayLevelVariance	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.2222222222222222	0.25	0.25	0.25	0.25	0.25
wavelet-HHH	glszm	HighGrayLevelZoneEmphasis	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.0	2.5	2.5	2.5	2.5	2.5
wavelet-HHH	glszm	LargeAreaEmphasis	11556.5	15264.5	24848.5	1406.5	213460.0	38497.0	1226.0	4132.0	10102.5	1226.0	1986.5	19601.0	592.0	162.5	3026.0	11321.0	1609.0	185.0	42.5	100.0	10.75
wavelet-HHH	glszm	LargeAreaHighGrayLevelEmphasis	28730.0	39458.0	59050.0	3460.0	528106.0	90950.5	2960.0	9178.0	24804.0	2960.0	5300.0	48582.5	1192.0	500.0	7400.0	25962.0	4382.5	618.5	96.5	250.0	23.5
wavelet-HHH	glszm	LargeAreaLowGrayLevelEmphasis	7263.125	9216.125	16298.125	893.125	134798.5	25383.625	792.5	2870.5	6427.125	792.5	1158.125	12355.625	442.0	78.125	1932.5	7660.75	915.625	76.625	29.0	62.5	7.5625
wavelet-HHH	glszm	LowGrayLevelZoneEmphasis	0.625	0.625	0.625	0.625	0.625	0.625	0.625	0.625	0.625	0.625	0.625	0.625	0.625	0.625	0.625	0.75	0.625	0.625	0.625	0.625	0.625
wavelet-HHH	glszm	SizeZoneNonUniformity	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.5
wavelet-HHH	glszm	SizeZoneNonUniformityNormalized	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.3333333333333333	0.5	0.5	0.5	1.0	0.375
wavelet-HHH	glszm	SmallAreaEmphasis	8.653887742874974e-05	6.572228422234623e-05	4.0518987694816296e-05	0.000711490482771459	4.686123345891935e-06	2.6196058516280137e-05	0.0008183284206928959	0.00025067339658812397	9.907364159225332e-05	0.0008183284206928959	0.0005097934752594262	5.102821807351172e-05	0.0018877551020408164	0.007222222222222222	0.0003309065395705607	0.33337335283365443	0.000635646536279457	0.007902943312401213	0.024092970521541947	0.01	0.525625
wavelet-HHH	glszm	SmallAreaHighGrayLevelEmphasis	0.0002175546866697315	0.00015872247022271824	0.00010630557600234667	0.001807180767650933	1.1837016730838828e-05	6.909119420789271e-05	0.002115906275364176	0.000696571137372904	0.00025211924918331545	0.002115906275364176	0.0011888337649832831	0.00012866395121361834	0.005637755102040816	0.013888888888888888	0.0008453098317516306	0.3334416541791909	0.0014468958602383538	0.013093254731086334	0.06575963718820861	0.025	1.3225
wavelet-HHH	glszm	SmallAreaLowGrayLevelEmphasis	5.37849251185043e-05	4.247223772225322e-05	2.40723406179337e-05	0.00043756791155159054	2.8983999996552123e-06	1.5472274593376995e-05	0.0004939339570250758	0.00013919896139192895	6.081223969448778e-05	0.0004939339570250758	0.000340033402828462	3.161928478848507e-05	0.0009502551020408162	0.005555555555555556	0.00020230571652529324	0.3333562774972703	0.00043283420528973275	0.006605365457729932	0.013676303854875282	0.00625	0.32640625
wavelet-HHH	glszm	ZoneEntropy	0.9999999999999993	0.9999999999999993	0.9999999999999993	0.9999999999999993	0.9999999999999993	0.9999999999999993	0.9999999999999993	0.9999999999999993	0.9999999999999993	0.9999999999999993	0.9999999999999993	0.9999999999999993	0.9999999999999993	0.9999999999999993	0.9999999999999993	1.5849625007211552	0.9999999999999993	0.9999999999999993	0.9999999999999993	0.9999999999999993	1.9999999999999987
wavelet-HHH	glszm	ZonePercentage	0.009302325581395349	0.008097165991902834	0.006349206349206349	0.02666666666666667	0.0021645021645021645	0.00510204081632653	0.02857142857142857	0.015625	0.009950248756218905	0.02857142857142857	0.02247191011235955	0.007142857142857143	0.041666666666666664	0.08	0.01818181818181818	0.011494252873563218	0.025	0.07692307692307693	0.15384615384615385	0.1	0.36363636363636365
wavelet-HHH	glszm	ZoneVariance	0.25	12.25	42.25	0.25	16.0	81.0	1.0	36.0	2.25	1.0	6.25	1.0	16.0	6.25	1.0	3752.0	9.0	16.0	0.25	0.0	3.1875
wavelet-HHH	gldm	DependenceEntropy	4.433012801341997	4.601189209838537	4.441448139095933	4.218363111809049	4.5039121782321025	4.611126851192756	4.251910119126943	4.489296990764355	4.350273013516686	4.184211903824658	4.36510913444805	4.462192792791338	3.860568752113505	3.26927507071071	4.312492332085339	4.527148603033076	4.117528533687578	3.8441065448145335	2.9312089489103204	3.1086949695628388	2.6635327548042524
wavelet-HHH	gldm	DependenceNonUniformity	19.474418604651163	20.91902834008097	31.895238095238096	8.093333333333334	90.76190476190476	33.78061224489796	7.714285714285714	12.0	20.611940298507463	8.114285714285714	9.089887640449438	27.021428571428572	5.75	4.12	11.054545454545455	24.080459770114942	9.025	3.1538461538461537	3.0	3.9	3.5454545454545454
wavelet-HHH	gldm	DependenceNonUniformityNormalized	0.090578691184424	0.08469242242947762	0.10125472411186696	0.10791111111111111	0.09822716965574109	0.08617503123698458	0.11020408163265306	0.09375	0.10254696665924111	0.11591836734693878	0.10213356899381391	0.09650510204081633	0.11979166666666667	0.1648	0.10049586776859504	0.09226229796978905	0.1128125	0.12130177514792899	0.23076923076923078	0.195	0.32231404958677684
wavelet-HHH	gldm	DependenceVariance	9.423039480800433	10.451244898293695	7.961259763164525	8.607288888888888	8.824361425010775	10.763744273219492	7.529795918367347	8.796875	7.479468329991832	6.478367346938777	8.130286579977277	8.626734693877552	6.914930555555556	3.2384	9.578181818181818	9.18826793499802	9.199375	8.005917159763314	1.7514792899408285	2.9600000000000004	0.7933884297520661
wavelet-HHH	gldm	GrayLevelNonUniformity	107.50232558139535	123.59919028340082	157.76825396825396	37.50666666666667	462.034632034632	196.41326530612244	35.02857142857143	64.5625	100.5223880597015	35.02857142857143	44.640449438202246	140.00714285714287	24.666666666666668	13.0	55.018181818181816	131.19157088122606	40.225	14.23076923076923	6.538461538461538	10.0	5.545454545454546
wavelet-HHH	gldm	GrayLevelVariance	0.2499945916711736	0.24979920995262994	0.24957420005039052	0.24995555555555554	0.24998125972151947	0.2494728758850479	0.24979591836734694	0.247802734375	0.24994430830920028	0.24979591836734694	0.2492109582123469	0.2499872448979592	0.24305555555555558	0.24	0.24991735537190085	0.24867515156853243	0.24859375	0.22633136094674555	0.2485207100591716	0.25	0.24793388429752064
wavelet-HHH	gldm	HighGrayLevelEmphasis	2.4930232558139536	2.54251012145749	2.4380952380952383	2.48	2.487012987012987	2.431122448979592	2.4571428571428573	2.359375	2.4776119402985075	2.4571428571428573	2.5842696629213484	2.4892857142857143	2.25	2.8	2.4727272727272727	2.3908045977011496	2.6125	2.9615384615384617	2.3846153846153846	2.5	2.3636363636363638
wavelet-HHH	gldm	LargeDependenceEmphasis	108.03255813953488	113.46963562753037	120.86031746031746	84.41333333333333	136.14285714285714	122.73469387755102	76.65714285714286	92.0625	104.81094527363184	71.85714285714286	87.92134831460675	113.54285714285714	67.625	38.76	87.01818181818182	108.04214559386973	85.325	51.76923076923077	23.76923076923077	36.6	6.818181818181818
wavelet-HHH	gldm	LargeDependenceHighGrayLevelEmphasis	277.9162790697674	281.4817813765182	289.4793650793651	188.37333333333333	339.9155844155844	282.0790816326531	184.74285714285713	212.109375	264.2587064676617	168.2	224.20224719101122	279.475	136.5	119.52	180.5090909090909	247.47892720306513	253.8875	180.19230769230768	46.84615384615385	108.6	17.454545454545453
wavelet-HHH	gldm	LargeDependenceLowGrayLevelEmphasis	65.56162790697674	71.4665991902834	78.70555555555555	58.42333333333333	85.19967532467533	82.89859693877551	49.635714285714286	62.05078125	64.94900497512438	47.77142857142857	53.85112359550562	72.05982142857142	50.40625	18.57	63.64545454545455	73.18295019157088	43.184375	19.66346153846154	18.0	18.6	4.159090909090909
wavelet-HHH	gldm	LowGrayLevelEmphasis	0.6267441860465116	0.6143724696356275	0.6404761904761904	0.63	0.6282467532467533	0.642219387755102	0.6357142857142857	0.66015625	0.6305970149253731	0.6357142857142857	0.6039325842696629	0.6276785714285714	0.6875	0.55	0.6318181818181818	0.6522988505747126	0.596875	0.5096153846153846	0.6538461538461539	0.625	0.6590909090909091
wavelet-HHH	gldm	SmallDependenceEmphasis	0.0156841870766127	0.015300939873601463	0.01314068331078816	0.018920946776036132	0.010880090698339515	0.013287021213279893	0.021169849669501802	0.018850375461575135	0.013689482109759232	0.0212322528296584	0.0178099785933952	0.013268174800509838	0.02565650048283734	0.03838385613504661	0.02095917556781031	0.01847860757621156	0.018799175949217907	0.042479423734834994	0.05764826443397872	0.04111940192743764	0.3061868686868687
