Image type	Feature Class	Feature Name	1: RTSTRUCT: ANON_32_segment_Rt Frontal	1: RTSTRUCT: ANON_32_segment_Lt Ant Frontal	1: RTSTRUCT: ANON_32_segment_Rt Ant Frontal	1: RTSTRUCT: ANON_32_segment_Rt Ant lat Ventricle	1: RTSTRUCT: ANON_32_segment_Rt Lat Parietal	1: RTSTRUCT: ANON_32_segment_Rt Ant Temporal	1: RTSTRUCT: ANON_32_segment_Rt Occipital	1: RTSTRUCT: ANON_32_segment_Lt Cerebellar	1: RTSTRUCT: ANON_32_segment_Rt Inf Occipital	1: RTSTRUCT: ANON_32_segment_Rt Inf Temporal	1: RTSTRUCT: ANON_32_segment_Lt Ant Temporal	1: RTSTRUCT: ANON_32_segment_Lt Insula	1: RTSTRUCT: ANON_32_segment_Lt post paramedian	1: RTSTRUCT: ANON_32_segment_Rt Parietal
wavelet-HHL	gldm	GrayLevelVariance	0.24860770773000668	0.24966700410250947	0.22959183673469388	0.2491349480968858	0.25	0.2496811224489796	0.24305555555555558	0.23582766439909297	0.25650443832262015	0.24691358024691357	0.25		0.22684310018903592	0.22959183673469388
wavelet-HHL	gldm	HighGrayLevelEmphasis	2.388059701492537	2.5547445255474455	2.9285714285714284	2.588235294117647	2.5	2.5535714285714284	2.25	2.857142857142857	2.5521885521885523	2.6666666666666665	2.5		2.9565217391304346	2.0714285714285716
wavelet-HHL	gldm	LargeDependenceEmphasis	80.13432835820896	98.43065693430657	10.714285714285714	112.3475935828877	68.85	94.58928571428571	9.5	53.476190476190474	151.76094276094275	37.074074074074076	12.6		71.17391304347827	37.142857142857146
wavelet-HHL	gldm	LargeDependenceHighGrayLevelEmphasis	149.40298507462686	258.3941605839416	34.5	322.1711229946524	206.1	273.89285714285717	21.25	189.9047619047619	365.2929292929293	122.51851851851852	30.9		259.39130434782606	45.5
wavelet-HHL	gldm	LargeDependenceLowGrayLevelEmphasis	62.81716417910448	58.43978102189781	4.767857142857143	59.89171122994652	34.5375	49.763392857142854	6.5625	19.36904761904762	98.38168724279835	15.712962962962964	8.025		24.119565217391305	35.05357142857143
wavelet-HHL	gldm	LowGrayLevelEmphasis	0.6529850746268657	0.6113138686131386	0.5178571428571429	0.6029411764705882	0.625	0.6116071428571429	0.6875	0.5357142857142857	0.615693976805088	0.5833333333333334	0.625		0.5108695652173914	0.7321428571428571
wavelet-HHL	gldm	SmallDependenceEmphasis	0.02219693135464786	0.018887919816716083	0.16902777777777778	0.01619704368968208	0.030518985593931475	0.02908021917439946	0.13368055555555555	0.07625499406111652	0.014678345036913194	0.04627280404617265	0.1798611111111111		0.028170908023980673	0.12282831452686896
wavelet-HHL	gldm	SmallDependenceHighGrayLevelEmphasis	0.06436751472786256	0.04426892144693942	0.34724206349206355	0.03725051355985716	0.05723971552387408	0.07475798612909236	0.2951388888888889	0.1069061116510096	0.05729298250402361	0.10771467297481409	0.34444444444444444		0.05360865427870886	0.45169736214591655
wavelet-HHL	gldm	SmallDependenceLowGrayLevelEmphasis	0.011654285511344186	0.012542669409160254	0.12447420634920636	0.010933676222138308	0.023838803111445834	0.01766077743572624	0.09331597222222221	0.06859221466364324	0.007765800522361556	0.0309123368140123	0.13871527777777776		0.021811471460298628	0.04061105262210705
wavelet-HHL	ngtdm	Busyness	21.801075082793673	30.053876328990924	2.141987179487179	38.45185137124171	8.504180979838875	23.409739397251673	7.0130952380952385	2.2222468889135554	15.80629451642976	5.596101066689303	2.8589285714285713		1.9787763762529806	23.44299866799868
wavelet-HHL	ngtdm	Coarseness	0.05910082569636424	0.02999000127661557	0.25138410893311386	0.022105567604365554	0.11758921904069669	0.0385833345311675	0.28518078424715665	0.2624970862794286	0.01571068784902126	0.13402188256826922	0.3497813866333542		0.2641669260864693	0.2985966129646839
wavelet-HHL	ngtdm	Complexity	0.505081712766884	0.48678024423321653	0.5682823129251701	0.48382323210118544	0.4252090489919437	0.462820102879338	0.5844246031746032	0.36281581859813156	1.7086798262984333	0.5527013399199312	0.5717857142857142		0.32917262969803834	0.47842854424487086
wavelet-HHL	ngtdm	Contrast	0.12616547975691492	0.1215685536571116	0.12887208454810498	0.1206507167604771	0.10630226224798593	0.11576755417870088	0.13990162037037038	0.08806157429416257	0.03716300120451573	0.13694275426705027	0.14294642857142856		0.07760551114802489	0.1139366282405641
wavelet-HHL	ngtdm	Strength	0.05882057134946262	0.029981221893933197	0.2545068928950159	0.022084783008141966	0.11758921904069669	0.0385133080156539	0.28955532574974147	0.2550462871217054	0.053834371148263366	0.13355868976782684	0.3497813866333542		0.2541763681619881	0.28786909289601775
wavelet-HHH	firstorder	10Percentile	-4.777346384944376	-3.042949748241563	-4.146077050827776	-4.124452886578906	-1.3674805353619728	-2.916818773532038	-1.6617360865873132	-1.1427770525048646	-3.550273528327462	-4.520711290587104	-3.3994213345111017		-1.5657980505985196	-1.519423393294632
wavelet-HHH	firstorder	90Percentile	4.658010403933474	3.486885273941969	4.384927792412643	4.318794394565022	1.4609474608875677	3.03633183473603	1.981602711225218	1.0496929923190566	3.8914173300829225	3.014015030096401	4.0580308831423215		0.9525129411048281	2.411436084758103
wavelet-HHH	firstorder	Energy	6023310.042823729	12338139.894116912	1264286.1895737138	16856958.069941245	3598126.5232444494	10086304.24088293	1079461.8555495695	1888763.0670706176	26752544.929984923	2420579.4070779732	899712.6290203354		2067681.6454012182	1264717.7503537606
wavelet-HHH	firstorder	Entropy	0.9985532860835357	0.9981159665320878	0.9852281360342509	0.9989889820169295	0.9999999999999993	0.9963165195589614	0.9798687566511521	0.9852281360342509	0.9995992551590462	0.9910760598382216	0.9999999999999993		0.9876925088958026	0.9852281360342509
wavelet-HHH	firstorder	InterquartileRange	4.617755829385099	3.2427079979829116	6.611798498793618	4.068295427241258	1.5249931813674713	2.7449666171486022	2.1314221793230645	1.410709045594173	3.4543987442428277	4.140128366086298	5.178611040901661		1.54806181185124	2.365510635885545
wavelet-HHH	firstorder	Kurtosis	2.890839336842819	2.5657361248433275	1.5669229775865356	3.0952581582282868	2.548815513225846	3.102662831704265	4.03900124598358	2.876761159451011	6.3325163822422015	5.240643021629938	1.6105332722280568		3.07764509580308	1.7773904324525884
wavelet-HHH	firstorder	Maximum	9.368102368971128	6.709768198140527	5.812680148193184	9.314549422508087	2.083232669431716	5.333904866721719	5.480017485025612	2.4518446074474944	13.029397423870478	7.575792221261037	5.01891858016656		2.816603006517078	2.925917820684769
wavelet-HHH	firstorder	MeanAbsoluteDeviation	2.9334434802966096	1.986971401010925	3.121532940056318	2.532341934988834	0.8842587664378609	1.7922587768177143	1.6854835833550446	0.8611685044680448	2.448662797826873	2.823175605326838	2.808539410473085		0.9451140421668223	1.3358607408395844
wavelet-HHH	firstorder	Mean	-0.18944008896904874	0.0890978870541068	0.48953151343373713	0.22277128396699927	-0.08010575717911209	0.08495393950234449	-0.08455372033268022	-0.09993876983388564	0.10773968898459259	-0.607862172532375	-0.06371353131788722		-0.17030710124863638	0.5571909372627288
wavelet-HHH	firstorder	Median	-0.4086003815788256	-0.26219278641873994	0.8719444344092168	0.06886155951944811	-0.01954849371761055	0.17104795230973677	-0.11518229497236324	-0.4528714767953562	-0.15417595904255413	-0.23160577296611323	-0.5919648903402605		-0.24974805901846608	0.6217277200321194
wavelet-HHH	firstorder	Minimum	-8.721196860393329	-4.696568800801378	-4.577988183239422	-7.487241473763224	-2.5746715090992476	-7.026615939472627	-5.189840424863202	-1.3946564210685943	-16.858148665298263	-13.179560758087352	-3.9307877617472595		-1.857316130602013	-1.9829964403779454
wavelet-HHH	firstorder	Range	18.089299229364457	11.406336998941905	10.390668331432607	16.80179089627131	4.657904178530964	12.360520806194346	10.669857909888814	3.846501028516089	29.88754608916874	20.755352979348388	8.94970634191382		4.673919137119091	4.908914261062715
wavelet-HHH	firstorder	RobustMeanAbsoluteDeviation	1.967050044349709	1.4069825017231388	2.4453450256554623	1.7298934252403564	0.6160894399814247	1.1852684229285202	0.7386457320447521	0.6496151968364124	1.5477718520090324	1.699460707095249	2.391960970352128		0.6252618345675379	0.9775173110386769
wavelet-HHH	firstorder	RootMeanSquared	299.8335369715861	300.09900913785924	300.50982745681114	300.24017186549975	299.92192830987074	300.0937984447965	299.9252484022157	299.9018146526195	300.1264880932173	299.4179172177845	299.9521010128676		299.8319562254264	300.56111220203746
wavelet-HHH	firstorder	Skewness	0.008697995875382293	0.20934878250450764	-0.14020272294666572	0.19509701639588384	-0.1368773983047514	-0.1256270748593399	0.2516278550845775	0.8373073339882559	-0.030468515870777715	-0.7409607879088873	0.3116236766225704		0.6468640674754261	-0.1408126338531695
wavelet-HHH	firstorder	TotalEnergy	6023310.042823729	12338139.894116912	1512758.619894574	16856958.069941245	3598126.5232444494	10086304.24088293	1291610.4283165494	1888763.0670706176	26752544.929984923	2420579.4070779732	899712.6290203354		2067681.6454012182	1264717.7503537606
wavelet-HHH	firstorder	Uniformity	0.5010024504343951	0.501305343918163	0.510204081632653	0.5007006205496296	0.5	0.5025510204081632	0.513888888888889	0.510204081632653	0.5002777494359986	0.5061728395061729	0.5		0.5085066162570888	0.510204081632653
wavelet-HHH	firstorder	Variance	13.778058725592963	5.948614858965513	12.197848959523037	10.448404399690359	1.2201184863755972	5.308284152906814	5.879711998786745	1.0517060767913635	11.253433936752442	15.43695813468809	9.48696141020137		1.3572302064493782	2.3571440275496656
wavelet-HHH	glcm	Autocorrelation	2.1725641923444794	2.163949806622152	2.5361111111111114	2.258033897877406	2.0627694954618034	2.3133701534372304	1.925	2.0650793650793653	2.2439491433222685	2.266621682411156	2.6106060606060604		2.077430902430903	2.412087912087912
wavelet-HHH	glcm	JointAverage	1.4753820635796855	1.4707519130898428	1.5965277777777778	1.5033431646973503	1.4438686426034606	1.5199784404108239	1.396875	1.4377899877899876	1.49273524455042	1.5019286999550157	1.6340909090909093		1.4536463536463535	1.5605311355311355
wavelet-HHH	glcm	ClusterProminence	0.48859840649821973	0.49890707947674906	0.42741041943515656	0.49549242954526973	0.43567267135205184	0.5034696049121331	0.41412470703125004	0.4403845115652026	0.5311358840419173	0.5109276909617618	0.11805132575757572		0.33117905222026545	0.27053328876945854
wavelet-HHH	glcm	ClusterShade	0.022265420690739727	0.028896036974888774	-0.05272888803155002	-0.003753648718948367	0.02673677646907408	-0.020595278513624707	0.07549218750000014	0.09270314867343413	0.007967101029226696	-0.00340684082891305	0.00020454545454547744		0.009765112494746543	-0.07642292533619056
wavelet-HHH	glcm	ClusterTendency	0.4889800819549992	0.49888825341621695	0.4503973765432099	0.4955430631738706	0.44462355405453374	0.5031331971692246	0.42359375	0.4432772496462973	0.5310855134406072	0.5143943353378948	0.1346212121212121		0.36523039010051994	0.2973430141287284
wavelet-HHH	glcm	Contrast	0.507163996789155	0.4966118652947537	0.5069444444444444	0.503991192429291	0.5376728646971561	0.49313033559048114	0.53125	0.49658119658119665	0.4685131806579814	0.47832883490778233	0.5833333333333334		0.567016317016317	0.5390109890109891
wavelet-HHH	glcm	Correlation	-0.01831209101282188	0.0022828037326896844	-0.06476856476856473	-0.008465039954435082	-0.09613219097775455	0.010115947305281548	-0.11111111111111094	-0.05235822498265933	0.06258914057675911	0.03489171647066381	-0.1818181818181814		-0.21795811026580234	-0.17484737484737467
wavelet-HHH	glcm	DifferenceAverage	0.507163996789155	0.4966118652947537	0.5069444444444444	0.503991192429291	0.5376728646971561	0.49313033559048114	0.53125	0.49658119658119665	0.4685131806579814	0.47832883490778233	0.5833333333333334		0.567016317016317	0.5390109890109891
wavelet-HHH	glcm	DifferenceEntropy	0.9691885443092242	0.9955082788416664	0.918268128089637	0.9641735100626001	0.9523699686762195	0.9917503223000794	0.5887106419146818	0.86290299571961	0.9727594224025096	0.8427572199122846	0.28849364984439474		0.7779864163661432	0.6502475136275921
wavelet-HHH	glcm	DifferenceVariance	0.23952082113244533	0.24844714335334186	0.22289737654320987	0.23777884500654844	0.23394018083255272	0.24715090940548695	0.13671875	0.21099688450878923	0.24069897883645724	0.2046814124924697	0.06633838383838385		0.18430784583381987	0.15337650444793302
wavelet-HHH	glcm	JointEnergy	0.2624071394954775	0.25380279729117283	0.298431712962963	0.26245402719187066	0.2749116097916023	0.2547173242146602	0.385859375	0.3190738923774638	0.25950167411424846	0.29895700238469175	0.5746843434343435		0.34956880060776163	0.4284464939822082
wavelet-HHH	glcm	JointEntropy	1.963150540036806	1.9889957510995449	1.818875645162085	1.9634600000402394	1.9185837253028275	1.9864986247088354	1.46410805608574	1.7565375935484668	1.9721881063404292	1.8236900362250323	0.9748572862080309		1.6524208434564829	1.3870091175773835
wavelet-HHH	glcm	Imc1	-0.03137543980856732	-0.004520179376903689	-0.12285592279781454	-0.03587369235461486	-0.056676845771083936	-0.00811767949580789	-0.48319727831826076	-0.16169249375300274	-0.027239663598947875	-0.16638033237955827	-0.4687725855514517		-0.24699842265861435	-0.3451676977540116
wavelet-HHH	glcm	Imc2	0.19882374087662597	0.07985660944932212	0.35370906701193494	0.21398794476957167	0.25433403723655307	0.10990418205717772	0.6334766108769581	0.34430915582163235	0.18893132027553283	0.36204279177886384	0.5656872081835215		0.48476334644321345	0.5804775409260917
wavelet-HHH	glcm	Idm	0.7464180016054225	0.7516940673526233	0.7465277777777778	0.7480044037853545	0.731163567651422	0.7534348322047594	0.734375	0.7517094017094017	0.7657434096710092	0.7608355825461088	0.7083333333333334		0.7164918414918415	0.7304945054945056
wavelet-HHH	glcm	Idmn	0.898567200642169	0.9006776269410491	0.8986111111111111	0.8992017615141417	0.8924654270605686	0.9013739328819036	0.89375	0.9006837606837608	0.9062973638684036	0.9043342330184435	0.8833333333333333		0.8865967365967365	0.8921978021978023
wavelet-HHH	glcm	Id	0.7464180016054225	0.7516940673526233	0.7465277777777778	0.7480044037853545	0.731163567651422	0.7534348322047594	0.734375	0.7517094017094017	0.7657434096710092	0.7608355825461088	0.7083333333333334		0.7164918414918415	0.7304945054945056
wavelet-HHH	glcm	Idn	0.8309453344036151	0.8344627115684156	0.8310185185185184	0.832002935856903	0.8207757117676147	0.8356232214698397	0.8229166666666666	0.8344729344729346	0.843828939780673	0.8405570550307393	0.8055555555555555		0.8109945609945611	0.8203296703296703
wavelet-HHH	glcm	InverseVariance	0.507163996789155	0.4966118652947537	0.5069444444444444	0.503991192429291	0.5376728646971561	0.49313033559048114	0.53125	0.49658119658119665	0.4685131806579814	0.47832883490778233	0.5833333333333334		0.567016317016317	0.5390109890109891
wavelet-HHH	glcm	MaximumProbability	0.30399302299915054	0.28655022404470265	0.3847222222222222	0.3011126512218184	0.3269413166680373	0.2937720275633793	0.446875	0.37802197802197796	0.29484510008887654	0.3515350877192983	0.5916666666666667		0.4046953046953047	0.491117216117216
wavelet-HHH	glcm	SumEntropy	1.4559865432476515	1.4923838858047913	1.311931200717641	1.4594688076109483	1.3809108606056724	1.4933682891183544	0.9328580560857402	1.2599563969672707	1.5036749256824478	1.3453612013172505	0.3915239528746977		1.0854045264401664	0.8479981285663948
wavelet-HHH	glcm	SumSquares	0.24903601968603853	0.24887502967774264	0.23933545524691358	0.24988356390079045	0.24557410468792246	0.24906588318992645	0.2387109375	0.23496461155687345	0.2498996735246472	0.24818079256141926	0.17948863636363635		0.2330616767792092	0.2090885007849294
wavelet-HHH	glrlm	GrayLevelNonUniformity	24.22541447087861	47.330221186746776	4.916666666666666	62.14830811362421	15.702496256163291	39.462990628458506	4.529220779220779	8.779680550721276	90.45084236805252	10.9793731482193	4.525252525252526		9.701659361263614	6.033154879308726
wavelet-HHH	glrlm	GrayLevelNonUniformityNormalized	0.5006648713208329	0.5006430193307196	0.5046296296296297	0.5015786388745674	0.5027618560253055	0.5029276254608135	0.5035840782594029	0.5068008602754684	0.5003828060170223	0.5096843741703359	0.5028058361391694		0.5132053772834512	0.5088216105404046
wavelet-HHH	glrlm	GrayLevelVariance	0.24966756433958356	0.24967849033464018	0.24768518518518517	0.24921068056271622	0.2486190719873472	0.24853618726959326	0.24820796087029853	0.24659956986226578	0.24980859699148883	0.24515781291483205	0.24859708193041527		0.24339731135827442	0.2455891947297977
wavelet-HHH	glrlm	HighGrayLevelRunEmphasis	2.4696877990096677	2.4670081726324304	2.5416666666666665	2.5772083864272983	2.5948177452227643	2.599002985681582	2.4123376623376624	2.3529643810186793	2.467254107627032	2.2968543635851324	2.4545454545454546		2.28650452163711	2.628627782473936
wavelet-HHH	glrlm	LongRunEmphasis	2.3281348473679873	2.638015125354648	2.5416666666666665	3.0188426074060435	1.9837292687707804	2.5816170771339633	2.128896103896104	1.7367473024712845	3.692838890780834	1.872915311184542	1.4318181818181819		1.7848813724974717	1.6276134122287969
wavelet-HHH	glrlm	LongRunHighGrayLevelEmphasis	5.5910466748295695	6.26648495113153	7.291666666666666	7.570551676911331	4.73695868192009	6.767879107467531	4.465340909090909	3.7627102912170787	9.053328590803776	4.460802808302808	3.715909090909091		4.17071752225878	4.6089039165962244
wavelet-HHH	glrlm	LongRunLowGrayLevelEmphasis	1.5124068905025925	1.7308976689104276	1.3541666666666667	1.8809153400297223	1.2954219154834534	1.5350515695505715	1.5447849025974025	1.230256555284836	2.352716465775099	1.2259434369049753	0.8607954545454546		1.1884223350571443	0.8822907861369399
wavelet-HHH	glrlm	LowGrayLevelRunEmphasis	0.6325780502475831	0.6332479568418924	0.6145833333333334	0.6056979033931754	0.6012955636943089	0.6002492535796045	0.6469155844155844	0.6617589047453302	0.633186473093242	0.6757864091037168	0.6363636363636364		0.6783738695907224	0.592843054381516
wavelet-HHH	glrlm	RunEntropy	2.0746041321548683	2.209120240621758	1.9015456607138104	2.3160879957667797	1.875047359955624	2.170893173996701	1.6219280777189984	1.6571560032619232	2.5194407458834522	1.7708239929806322	1.3170722303891431		1.6322372729611614	1.4754866889052314
wavelet-HHH	glrlm	RunLengthNonUniformity	26.446924064901186	48.51807459928633	5.083333333333333	61.50101221938236	19.89997022142915	41.70292384002452	6.031168831168831	12.053063000348068	79.73775044275133	14.380890519736674	7.585858585858587		13.740136574811498	8.960289283366208
wavelet-HHH	glrlm	RunLengthNonUniformityNormalized	0.5419458859008803	0.5099599031365439	0.5046296296296297	0.4848485344505277	0.62493208758278	0.5258041068834041	0.6516368696238827	0.6845552173965161	0.43089074393153004	0.6483701875962509	0.8205667789001122		0.7000227961203482	0.7345404788797294
