Image type	Feature Class	Feature Name	1: RTSTRUCT: ANON_22_segment_Rt sup vermis	1: RTSTRUCT: ANON_22_segment_Rt Inf Medial cerebellum	1: RTSTRUCT: ANON_22_segment_Rt Frontal deep	1: RTSTRUCT: ANON_22_segment_Lt Frontal
wavelet-HHL	glszm	LargeAreaEmphasis	153.44444444444446	38.75	2.5	1921.6923076923076
wavelet-HHL	glszm	LargeAreaHighGrayLevelEmphasis	2066.5555555555557	297.5	4.0	39400.46153846154
wavelet-HHL	glszm	LargeAreaLowGrayLevelEmphasis	13.263950617283951	7.8125	2.125	98.89818681318681
wavelet-HHL	glszm	LowGrayLevelZoneEmphasis	0.22570987654320987	0.3559027777777778	0.625	0.16306493110064538
wavelet-HHL	glszm	SizeZoneNonUniformity	1.6666666666666667	1.0	1.0	7.615384615384615
wavelet-HHL	glszm	SizeZoneNonUniformityNormalized	0.18518518518518517	0.25	0.5	0.29289940828402367
wavelet-HHL	glszm	SmallAreaEmphasis	0.35834874200675065	0.051591238347190725	0.625	0.5398579496838493
wavelet-HHL	glszm	SmallAreaHighGrayLevelEmphasis	4.965344019456574	0.32596371882086167	2.125	9.972205481582087
wavelet-HHL	glszm	SmallAreaLowGrayLevelEmphasis	0.1451019201107134	0.03037278600998012	0.25	0.1295453540903479
wavelet-HHL	glszm	ZoneEntropy	3.1699250014423095	1.9999999999999987	0.9999999999999993	3.873140679513128
wavelet-HHL	glszm	ZonePercentage	0.1232876712328767	0.17391304347826086	0.6666666666666666	0.06806282722513089
wavelet-HHL	glszm	ZoneVariance	87.6543209876543	5.6875	0.25	1705.828402366864
wavelet-HHL	gldm	DependenceEntropy	4.5161148401487194	3.240528260216708	0.9182958340544889	5.227137772731358
wavelet-HHL	gldm	DependenceNonUniformity	8.863013698630137	5.521739130434782	1.6666666666666667	27.05759162303665
wavelet-HHL	gldm	DependenceNonUniformityNormalized	0.12141114655657721	0.24007561436672967	0.5555555555555556	0.07083139168334202
wavelet-HHL	gldm	DependenceVariance	5.732782886094952	1.5198487712665407	0.2222222222222222	14.883391354403662
wavelet-HHL	gldm	GrayLevelNonUniformity	20.424657534246574	6.739130434782608	1.6666666666666667	133.9109947643979
wavelet-HHL	gldm	GrayLevelVariance	0.9893038093450929	0.8468809073724007	0.2222222222222222	0.7683177544475208
wavelet-HHL	gldm	HighGrayLevelEmphasis	13.383561643835616	7.6521739130434785	2.0	20.994764397905758
wavelet-HHL	gldm	LargeDependenceEmphasis	32.97260273972603	17.869565217391305	3.0	80.99476439790575
wavelet-HHL	gldm	LargeDependenceHighGrayLevelEmphasis	448.47945205479454	153.30434782608697	4.0	1664.0104712041884
wavelet-HHL	gldm	LargeDependenceLowGrayLevelEmphasis	2.8932800608828004	3.0929951690821254	2.75	4.205398606213864
wavelet-HHL	gldm	LowGrayLevelEmphasis	0.11468797564687977	0.2608695652173913	0.75	0.06088230580190191
wavelet-HHL	gldm	SmallDependenceEmphasis	0.10372560287433086	0.0862013211081534	0.5	0.06672026425391987
wavelet-HHL	gldm	SmallDependenceHighGrayLevelEmphasis	1.4202645286932631	0.4815486049492261	1.5	1.394593192929523
wavelet-HHL	gldm	SmallDependenceLowGrayLevelEmphasis	0.024728556061426207	0.03705041517412118	0.25	0.010466421433539316
wavelet-HHL	ngtdm	Busyness	0.610752709736453	0.5741038428538427	0.0	1.814654910418532
wavelet-HHL	ngtdm	Coarseness	0.07832545456563354	0.27069215323989565	1.0	0.014094024098275799
wavelet-HHL	ngtdm	Complexity	11.321917553198906	3.5134130040872757	0.6666666666666666	14.077052851891196
wavelet-HHL	ngtdm	Contrast	0.05472874709799768	0.10077494657095216	0.14814814814814814	0.02557226765074095
wavelet-HHL	ngtdm	Strength	0.7738507383057075	1.0272935670820709	1.0	0.26299600268265716
wavelet-HHH	firstorder	10Percentile	-9.728078394194904	-11.493957291328035	-7.024066438862851	-10.965715166824717
wavelet-HHH	firstorder	90Percentile	10.56346374604213	10.49037084290002	5.542880540718857	9.929286817488661
wavelet-HHH	firstorder	Energy	6604741.86421291	2075268.1341702796	270272.3834291515	34396058.972884625
wavelet-HHH	firstorder	Entropy	0.9966132830150958	0.9986359641585711	0.9182958340544889	1.0654338957387577
wavelet-HHH	firstorder	InterquartileRange	13.321506845928539	12.175588118484828	7.854341862238568	10.749133658830196
wavelet-HHH	firstorder	Kurtosis	2.525569258111934	2.041870047261643	1.4999999999999998	3.5974204233019753
wavelet-HHH	firstorder	Maximum	22.148659571350258	13.657141943273233	5.899191248861805	30.16149708591069
wavelet-HHH	firstorder	MeanAbsoluteDeviation	6.5566054565309635	7.010057635427285	6.585736424053228	6.581784771303182
wavelet-HHH	firstorder	Mean	0.684762483859735	0.2693956930333202	0.06911216046451212	-0.05220348180192346
wavelet-HHH	firstorder	Median	0.7166773051645892	0.4317405601963007	4.117637708147062	0.12282776642511303
wavelet-HHH	firstorder	Minimum	-17.41025940638295	-15.174176618034606	-9.80949247561533	-26.002848764647226
wavelet-HHH	firstorder	Range	39.55891897773321	28.83131856130784	15.708683724477137	56.164345850557915
wavelet-HHH	firstorder	RobustMeanAbsoluteDeviation	4.812645678617908	4.915369608060329	0.0	4.332818071862797
wavelet-HHH	firstorder	RootMeanSquared	300.7921474176513	300.38150627452296	300.15128598155934	300.0700571467154
wavelet-HHH	firstorder	Skewness	-0.03423719570215268	-0.23532967742017044	-0.673132540364902	0.006408540753551985
wavelet-HHH	firstorder	TotalEnergy	6604741.86421291	2075268.1341702796	285819.0249538373	34396058.972884625
wavelet-HHH	firstorder	Uniformity	0.5023456558453744	0.500945179584121	0.5555555555555556	0.4922973602697294
wavelet-HHH	firstorder	Variance	64.58955814690395	67.3393218918717	49.322403614394624	73.35855991069494
wavelet-HHH	glcm	Autocorrelation	2.274471930447007	2.230415524646294	2.6666666666666665	6.310242599791636
wavelet-HHH	glcm	JointAverage	1.5101111258060376	1.5001207126207126	1.6666666666666667	2.5109205232672562
wavelet-HHH	glcm	ClusterProminence	0.4861108346295646	0.4059924659239105	0.0	0.6561532321152129
wavelet-HHH	glcm	ClusterShade	-0.015220286798273083	0.0368995178749394	0.0	0.0005652444457236313
wavelet-HHH	glcm	ClusterTendency	0.48561383204723313	0.4244159351068948	0.0	0.5443499985578396
wavelet-HHH	glcm	Contrast	0.5117228939422112	0.5398932264316879	0.6666666666666666	0.5224195494561958
wavelet-HHH	glcm	Correlation	-0.025942001867532857	-0.12324086170240005	-0.33333333333333276	0.020997215822782134
wavelet-HHH	glcm	DifferenceAverage	0.5117228939422112	0.5398932264316879	0.6666666666666666	0.5075242233855014
wavelet-HHH	glcm	DifferenceEntropy	0.9671208078012001	0.9106445546983672	-3.203426503814917e-16	1.0422805816320915
wavelet-HHH	glcm	DifferenceVariance	0.23881174677472602	0.22129277026250244	0.0	0.2604351121456909
wavelet-HHH	glcm	JointEnergy	0.2625198902305517	0.2965526489682062	0.6666666666666666	0.24606692441184583
wavelet-HHH	glcm	JointEntropy	1.9634112200537976	1.8397069780133264	0.6666666666666661	2.120505715182702
wavelet-HHH	glcm	Imc1	-0.03277615508543634	-0.11017162372413036	-0.6666666666666666	-0.016375756184025606
wavelet-HHH	glcm	Imc2	0.2071231952478319	0.3063925147499194	0.6199156633547958	0.16762483732836722
wavelet-HHH	glcm	Idm	0.7441385530288944	0.7300533867841561	0.6666666666666666	0.7477274209143187
wavelet-HHH	glcm	Idmn	0.8976554212115577	0.8920213547136625	0.8666666666666667	0.9695322969626479
wavelet-HHH	glcm	Id	0.7441385530288944	0.7300533867841561	0.6666666666666666	0.7487204426523649
wavelet-HHH	glcm	Idn	0.8294257020192629	0.8200355911894375	0.7777777777777777	0.8989916661919227
wavelet-HHH	glcm	InverseVariance	0.5117228939422112	0.5398932264316879	0.6666666666666666	0.4944908130736439
wavelet-HHH	glcm	MaximumProbability	0.31068684565671423	0.35990473202011664	0.6666666666666666	0.27509259596637264
wavelet-HHH	glcm	SumEntropy	1.451688326111587	1.299813751581639	-3.203426503814917e-16	1.568742545412093
wavelet-HHH	glcm	SumSquares	0.2493341814973611	0.24107729038464568	0.16666666666666666	0.2666923870035088
wavelet-HHH	glrlm	GrayLevelNonUniformity	26.20151937888737	9.290363729837413	1.4444444444444446	116.49210326031415
wavelet-HHH	glrlm	GrayLevelNonUniformityNormalized	0.5038300581744317	0.5056214092857511	0.5370370370370371	0.48765458799967853
wavelet-HHH	glrlm	GrayLevelVariance	0.24808497091278417	0.24718929535712447	0.23148148148148148	0.2751499116396868
wavelet-HHH	glrlm	HighGrayLevelRunEmphasis	2.6185920495565895	2.6014025448235976	2.8333333333333335	6.567584348705642
wavelet-HHH	glrlm	LongRunEmphasis	2.425616898608827	1.8407422256106467	1.5	3.436457751973241
wavelet-HHH	glrlm	LongRunHighGrayLevelEmphasis	6.3029528922299995	4.603905378247483	4.833333333333333	22.579801512837346
wavelet-HHH	glrlm	LongRunLowGrayLevelEmphasis	1.4562829002035333	1.1499514374514375	0.6666666666666666	0.6177636656252765
wavelet-HHH	glrlm	LowGrayLevelRunEmphasis	0.5953519876108525	0.5996493637941007	0.5416666666666666	0.18271550974970902
wavelet-HHH	glrlm	RunEntropy	2.1238597314470886	1.7309667341242079	0.9455305560363257	2.55719560632834
wavelet-HHH	glrlm	RunLengthNonUniformity	27.874771054669445	12.289630690946483	2.3333333333333335	108.67155157405021
wavelet-HHH	glrlm	RunLengthNonUniformityNormalized	0.5282160343666228	0.6528437753565652	0.8333333333333334	0.4517122694472879
wavelet-HHH	glrlm	RunPercentage	0.7123287671232876	0.7993311036789298	0.8888888888888888	0.6252517116391463
wavelet-HHH	glrlm	RunVariance	0.4040750733490848	0.19962840957737174	0.08333333333333333	0.828971035762208
wavelet-HHH	glrlm	ShortRunEmphasis	0.7383924707957091	0.8060096681258961	0.875	0.6802738336476615
wavelet-HHH	glrlm	ShortRunHighGrayLevelEmphasis	1.9554444798822614	2.1169720609961837	2.3333333333333335	4.469709348938968
wavelet-HHH	glrlm	ShortRunLowGrayLevelEmphasis	0.434129468524071	0.47826906990832424	0.5104166666666666	0.1255331441159943
wavelet-HHH	glszm	GrayLevelNonUniformity	1.0	1.0	1.0	1.4
wavelet-HHH	glszm	GrayLevelNonUniformityNormalized	0.5	0.5	0.5	0.28
wavelet-HHH	glszm	GrayLevelVariance	0.25	0.25	0.25	1.36
wavelet-HHH	glszm	HighGrayLevelZoneEmphasis	2.5	2.5	2.5	9.2
wavelet-HHH	glszm	LargeAreaEmphasis	1338.5	132.5	2.5	14367.2
wavelet-HHH	glszm	LargeAreaHighGrayLevelEmphasis	3620.0	348.5	8.5	94337.0
wavelet-HHH	glszm	LargeAreaLowGrayLevelEmphasis	768.125	78.5	1.0	2567.875
wavelet-HHH	glszm	LowGrayLevelZoneEmphasis	0.625	0.625	0.625	0.2972222222222222
wavelet-HHH	glszm	SizeZoneNonUniformity	1.0	1.0	1.0	2.2
wavelet-HHH	glszm	SizeZoneNonUniformityNormalized	0.5	0.5	0.5	0.44
wavelet-HHH	glszm	SmallAreaEmphasis	0.0007612570495189606	0.0076044536271809	0.625	0.6000111446986478
wavelet-HHH	glszm	SmallAreaHighGrayLevelEmphasis	0.0017474503434045624	0.018021120293847566	1.0	6.600071705530702
wavelet-HHH	glszm	SmallAreaLowGrayLevelEmphasis	0.0005147087260475602	0.005000286960514234	0.53125	0.22500203265421442
wavelet-HHH	glszm	ZoneEntropy	0.9999999999999993	0.9999999999999993	0.9999999999999993	1.9219280948873612
wavelet-HHH	glszm	ZonePercentage	0.0273972602739726	0.08695652173913043	0.6666666666666666	0.013089005235602094
wavelet-HHH	glszm	ZoneVariance	6.25	0.25	0.25	8530.24
wavelet-HHH	gldm	DependenceEntropy	4.3082047446842395	3.468576629687861	0.9182958340544889	4.711258757972577
wavelet-HHH	gldm	DependenceNonUniformity	7.986301369863014	4.217391304347826	1.6666666666666667	31.38219895287958
wavelet-HHH	gldm	DependenceNonUniformityNormalized	0.10940138862826046	0.1833648393194707	0.5555555555555556	0.08215235327978948
wavelet-HHH	gldm	DependenceVariance	7.975605179208107	2.6049149338374287	0.2222222222222222	11.635755598804858
wavelet-HHH	gldm	GrayLevelNonUniformity	36.67123287671233	11.521739130434783	1.6666666666666667	188.05759162303664
wavelet-HHH	gldm	GrayLevelVariance	0.2488271720773128	0.2495274102079395	0.2222222222222222	0.2655971601655656
wavelet-HHH	gldm	HighGrayLevelEmphasis	2.6027397260273974	2.5652173913043477	3.0	6.5680628272251305
wavelet-HHH	gldm	LargeDependenceEmphasis	79.87671232876713	41.26086956521739	3.0	127.05759162303664
wavelet-HHH	gldm	LargeDependenceHighGrayLevelEmphasis	200.73972602739727	97.34782608695652	11.0	839.8560209424083
wavelet-HHH	gldm	LargeDependenceLowGrayLevelEmphasis	49.66095890410959	27.23913043478261	1.0	22.555082897033156
wavelet-HHH	gldm	LowGrayLevelEmphasis	0.5993150684931506	0.6086956521739131	0.5	0.18117364746945896
wavelet-HHH	gldm	SmallDependenceEmphasis	0.0196359505633793	0.03265411559148619	0.5	0.02061034067827276
wavelet-HHH	gldm	SmallDependenceHighGrayLevelEmphasis	0.05137789005534274	0.09025042585472191	1.0	0.17144303356777135
wavelet-HHH	gldm	SmallDependenceLowGrayLevelEmphasis	0.01170046569038844	0.01825503802567726	0.375	0.005189042538206361
wavelet-HHH	ngtdm	Busyness	15.742216995747258	5.466740737894584	0.5	8.442375292323456
wavelet-HHH	ngtdm	Coarseness	0.05269559267094051	0.16181769486220013	1.0	0.010819686575420848
wavelet-HHH	ngtdm	Complexity	0.5199155922783858	0.5373733806626056	0.6666666666666666	3.429259873139634
wavelet-HHH	ngtdm	Contrast	0.12900787698595362	0.13369397376136916	0.14814814814814814	0.022088504925819586
wavelet-HHH	ngtdm	Strength	0.05284315156493089	0.16229628800610346	1.0	0.0636132640654556
wavelet-LLL	firstorder	10Percentile	497.52237610340575	612.5918356194595	633.2409744718486	375.58283966825155
wavelet-LLL	firstorder	90Percentile	828.9574852878595	822.0063933948554	680.7392059689291	682.0178380497856
wavelet-LLL	firstorder	Energy	67474712.29578657	23667150.93177183	2738048.307319144	266889482.56558722
wavelet-LLL	firstorder	Entropy	4.0865498204735005	3.5013978254340987	0.9182958340544889	4.359080610602266
wavelet-LLL	firstorder	InterquartileRange	242.3230458794402	115.2828347778609	29.686394685675282	189.08748835401798
wavelet-LLL	firstorder	Kurtosis	1.840101041479101	2.0059916828996576	1.4999999999999936	3.3046000283922052
wavelet-LLL	firstorder	Maximum	898.0087588175275	855.6690751710432	689.6448963861836	841.6309483205539
wavelet-LLL	firstorder	MeanAbsoluteDeviation	114.07535672197773	68.8034355889539	23.089164768360735	106.47027380447275
wavelet-LLL	firstorder	Mean	652.2964539166047	711.2341380355253	655.0111492336426	525.1568031526135
wavelet-LLL	firstorder	Median	644.1499390259896	701.2092757536013	645.1164442999111	532.5046392330086
wavelet-LLL	firstorder	Minimum	428.5289252108258	573.8191060131935	630.272107014833	97.5840525313996
wavelet-LLL	firstorder	Range	469.4798336067017	281.8499691578497	59.37278937135068	744.0468957891543
wavelet-LLL	firstorder	RobustMeanAbsoluteDeviation	88.53443057523643	48.82636752394827	0.0	74.75199966687248
wavelet-LLL	firstorder	RootMeanSquared	961.4110085387738	1014.399606787655	955.3443196598707	835.8609734433239
wavelet-LLL	firstorder	Skewness	0.14159524008509364	0.14150982197018622	0.5279761027185016	-0.461817229239087
wavelet-LLL	firstorder	TotalEnergy	67474712.29578657	23667150.93177183	2895546.66127998	266889482.56558722
wavelet-LLL	firstorder	Uniformity	0.06549071120285231	0.10018903591682421	0.5555555555555556	0.056700748334749605
wavelet-LLL	firstorder	Variance	17442.591197402166	6412.080322497442	636.4739458186	17779.817136579954
wavelet-LLL	glcm	Autocorrelation	128.90889305361412	59.0424865732558	2.3333333333333335	366.2300388290979
wavelet-LLL	glcm	JointAverage	11.06497272041467	7.708121045621046	1.6666666666666667	18.75680611315986
wavelet-LLL	glcm	ClusterProminence	10181.589692248423	1018.8152534281562	0.0	31221.308516571815
wavelet-LLL	glcm	ClusterShade	-77.37991396301501	-25.718726104627002	0.0	-632.152049637099
wavelet-LLL	glcm	ClusterTendency	69.28601988551107	19.129544020602687	0.0	93.83629128057989
wavelet-LLL	glcm	Contrast	43.61859217346584	21.315611098303407	2.6666666666666665	36.246402242052746
wavelet-LLL	glcm	Correlation	0.22999558267195194	-0.04997146215684699	-0.3333333333333332	0.44609851031937714
wavelet-LLL	glcm	DifferenceAverage	5.351438342027043	3.780897521282137	1.3333333333333333	4.667808044181114
wavelet-LLL	glcm	DifferenceEntropy	3.395293222378333	2.4536810375248503	-3.203426503814917e-16	3.6019181339942943
wavelet-LLL	glcm	DifferenceVariance	14.16141245919868	6.781778550777419	0.0	13.767314879207994
wavelet-LLL	glcm	JointEnergy	0.01696352955917135	0.06202503715368256	0.6666666666666666	0.005115546388293838
wavelet-LLL	glcm	JointEntropy	6.009904591903192	4.1122429351692595	0.6666666666666661	7.897363739324138
wavelet-LLL	glcm	Imc1	-0.5049466075903808	-0.7668566752199842	-0.6666666666666666	-0.21704172965591179
wavelet-LLL	glcm	Imc2	0.9908067670582619	0.9966241961765946	0.6199156633547958	0.9231188964393008
wavelet-LLL	glcm	Idm	0.1537874312532057	0.20614252460695337	0.4666666666666666	0.2046500089475011
wavelet-LLL	glcm	Idmn	0.9059591716010764	0.9018639430115724	0.7948717948717948	0.9661746840370038
wavelet-LLL	glcm	Id	0.25076754017656755	0.3041504042848532	0.5555555555555555	0.295485558942218
wavelet-LLL	glcm	Idn	0.7987670836384371	0.793044372124265	0.7333333333333334	0.8782415592173092
wavelet-LLL	glcm	InverseVariance	0.170803874866784	0.23750601835318513	0.16666666666666666	0.21263136172334546
wavelet-LLL	glcm	MaximumProbability	0.033872793383365254	0.08636256905487674	0.6666666666666666	0.014371150641095046
wavelet-LLL	glcm	SumEntropy	4.266157467688739	2.9400104737681447	-3.203426503814917e-16	5.097927474396311
wavelet-LLL	glcm	SumSquares	28.22615301474423	10.111288779726523	0.6666666666666666	32.52067338065815
wavelet-LLL	glrlm	GrayLevelNonUniformity	4.6540870697099015	2.2248867074954033	1.4444444444444446	20.33974255437229
wavelet-LLL	glrlm	GrayLevelNonUniformityNormalized	0.06555035648346984	0.09931813087988671	0.5370370370370371	0.056511003440100634
wavelet-LLL	glrlm	GrayLevelVariance	27.816569090799206	10.158046767347333	0.9259259259259259	28.59865184561336
wavelet-LLL	glrlm	HighGrayLevelRunEmphasis	117.3096507789043	58.477914838784386	4.111111111111111	370.02783626432705
wavelet-LLL	glrlm	LongRunEmphasis	1.0869336185501834	1.088061938061938	1.5	1.1908475913281271
wavelet-LLL	glrlm	LongRunHighGrayLevelEmphasis	132.4297917163776	63.494398355267904	4.611111111111111	447.4575666171852
wavelet-LLL	glrlm	LongRunLowGrayLevelEmphasis	0.0881198900665731	0.08623587938566121	1.154320987654321	0.008970275723137265
wavelet-LLL	glrlm	LowGrayLevelRunEmphasis	0.08357563156468248	0.08342852964365238	0.654320987654321	0.008229480051157366
wavelet-LLL	glrlm	RunEntropy	4.164892443697822	3.5544053885743074	0.9455305560363257	4.63692012994133
wavelet-LLL	glrlm	RunLengthNonUniformity	67.23076943610896	21.273359973359973	2.3333333333333335	320.3939137730021
wavelet-LLL	glrlm	RunLengthNonUniformityNormalized	0.9454398339899293	0.947102601583121	0.8333333333333334	0.8897819265267093
wavelet-LLL	glrlm	RunPercentage	0.9726027397260275	0.9732441471571908	0.8888888888888888	0.942207007652034
wavelet-LLL	glrlm	RunVariance	0.027280083005035354	0.02644869920843947	0.08333333333333333	0.06358198635246387
wavelet-LLL	glrlm	ShortRunEmphasis	0.9782665953624542	0.9779845154845156	0.875	0.955654154125186
wavelet-LLL	glrlm	ShortRunHighGrayLevelEmphasis	113.529615544536	57.22379395966352	3.9861111111111107	352.0713643798292
wavelet-LLL	glrlm	ShortRunLowGrayLevelEmphasis	0.08243956693920981	0.08272669220815015	0.529320987654321	0.008053621217586359
wavelet-LLL	glszm	GrayLevelNonUniformity	3.25	1.5	1.0	8.890243902439025
wavelet-LLL	glszm	GrayLevelNonUniformityNormalized	0.06770833333333333	0.09375	0.5	0.05420880428316478
