Image type	Feature Class	Feature Name	1: RTSTRUCT: RTstruct_3_segment_1 cerebe 1	1: RTSTRUCT: RTstruct_3_segment_2 Lt Parietal 1	1: RTSTRUCT: RTstruct_3_segment_3 Lt Frontal 1	1: RTSTRUCT: RTstruct_3_segment_4 Rt Thalamic 1	1: RTSTRUCT: RTstruct_3_segment_5 RT Frontal 1
wavelet-LLL	glszm	SmallAreaEmphasis	1.0	0.6450147289311734	0.75	0.5992092379736057	
wavelet-LLL	glszm	SmallAreaHighGrayLevelEmphasis	7.5	81.22746254831614	2.4166666666666665	62.537702213707966	
wavelet-LLL	glszm	SmallAreaLowGrayLevelEmphasis	0.3559027777777778	0.021651780769533707	0.4259259259259259	0.0437923972627715	
wavelet-LLL	glszm	ZoneEntropy	1.9999999999999987	5.161787215350873	1.5849625007211552	4.168325822713773	
wavelet-LLL	glszm	ZonePercentage	1.0	0.38738738738738737	0.75	0.48333333333333334	
wavelet-LLL	glszm	ZoneVariance	0.0	12.871281773931855	0.2222222222222222	3.0297265160523192	
wavelet-LLL	gldm	DependenceEntropy	1.9999999999999987	5.680942530013907	1.4999999999999991	4.677316637094886	
wavelet-LLL	gldm	DependenceNonUniformity	4.0	46.666666666666664	2.0	14.133333333333333	
wavelet-LLL	gldm	DependenceNonUniformityNormalized	1.0	0.21021021021021022	0.5	0.23555555555555555	
wavelet-LLL	gldm	DependenceVariance	0.0	2.2156480805129455	0.25	2.565555555555556	
wavelet-LLL	gldm	GrayLevelNonUniformity	1.0	17.693693693693692	1.5	6.1	
wavelet-LLL	gldm	GrayLevelVariance	1.25	14.00608716824933	0.6875	10.856666666666666	
wavelet-LLL	gldm	HighGrayLevelEmphasis	7.5	156.7117117117117	5.75	129.66666666666666	
wavelet-LLL	gldm	LargeDependenceEmphasis	1.0	9.765765765765765	2.5	9.5	
wavelet-LLL	gldm	LargeDependenceHighGrayLevelEmphasis	7.5	1686.6126126126126	19.25	1617.8333333333333	
wavelet-LLL	gldm	LargeDependenceLowGrayLevelEmphasis	0.3559027777777778	0.08860579487949954	0.5347222222222222	0.11155078711873825	
wavelet-LLL	gldm	LowGrayLevelEmphasis	0.3559027777777778	0.01640763637660483	0.3680555555555556	0.03382089668325481	
wavelet-LLL	gldm	SmallDependenceEmphasis	1.0	0.33380921170603706	0.625	0.36779499716553293	
wavelet-LLL	gldm	SmallDependenceHighGrayLevelEmphasis	7.5	44.89108440072725	2.375	39.53875925925926	
wavelet-LLL	gldm	SmallDependenceLowGrayLevelEmphasis	0.3559027777777778	0.009375018668819304	0.3263888888888889	0.022873438149064253	
wavelet-LLL	ngtdm	Busyness	0.3333333333333333	0.14307248678555107	0.3	0.07837484126498934	
wavelet-LLL	ngtdm	Coarseness	0.6000000000000001	0.031733904911464765	0.6666666666666666	0.1081899081016433	
wavelet-LLL	ngtdm	Complexity	8.916666666666666	337.0085845789531	3.1111111111111107	122.39055078912298	
wavelet-LLL	ngtdm	Contrast	0.34722222222222215	0.16933309397808852	0.22916666666666666	0.24782538880450306	
wavelet-LLL	ngtdm	Strength	3.0000000000000004	3.87068477826432	2.125	8.021431720685944	
