Image type	Feature Class	Feature Name	1: RTSTRUCT: ANON_50_segment_Rt Ventricle	1: RTSTRUCT: ANON_50_segment_Lt Ventricle	1: RTSTRUCT: ANON_50_segment_Vermis	1: RTSTRUCT: ANON_50_segment_Lt Post Cerebellum	1: RTSTRUCT: ANON_50_segment_Rt Cerebellum
wavelet-HHL	glszm	GrayLevelNonUniformity	1.0	1.6666666666666667	1.0	1.0	1.0
wavelet-HHL	glszm	GrayLevelNonUniformityNormalized	0.5	0.5555555555555556	0.5	0.5	0.5
wavelet-HHL	glszm	GrayLevelVariance	0.25	0.2222222222222222	0.25	0.25	0.25
wavelet-HHL	glszm	HighGrayLevelZoneEmphasis	2.5	3.0	2.5	2.5	2.5
wavelet-HHL	glszm	LargeAreaEmphasis	116.5	206.0	788.0	90.0	25.0
wavelet-HHL	glszm	LargeAreaHighGrayLevelEmphasis	370.0	463.0	1802.0	306.0	26.5
wavelet-HHL	glszm	LargeAreaLowGrayLevelEmphasis	53.125	141.75	534.5	36.0	24.625
wavelet-HHL	glszm	LowGrayLevelZoneEmphasis	0.625	0.5	0.625	0.625	0.625
wavelet-HHL	glszm	SizeZoneNonUniformity	1.0	1.0	1.0	1.0	1.0
wavelet-HHL	glszm	SizeZoneNonUniformityNormalized	0.5	0.3333333333333333	0.5	0.5	0.5
wavelet-HHL	glszm	SmallAreaEmphasis	0.010771079881656804	0.33555877770083103	0.0012952005259697567	0.017361111111111112	0.5102040816326531
wavelet-HHL	glszm	SmallAreaHighGrayLevelEmphasis	0.019646819526627217	1.3394650277008309	0.0035141354372123603	0.027777777777777776	2.010204081632653
wavelet-HHL	glszm	SmallAreaLowGrayLevelEmphasis	0.008552144970414201	0.08458221520083102	0.0007404667981591058	0.014756944444444444	0.13520408163265307
wavelet-HHL	glszm	ZoneEntropy	0.9999999999999993	1.5849625007211552	0.9999999999999993	0.9999999999999993	0.9999999999999993
wavelet-HHL	glszm	ZonePercentage	0.09523809523809523	0.08333333333333333	0.03571428571428571	0.1111111111111111	0.25
wavelet-HHL	glszm	ZoneVariance	6.25	62.0	4.0	9.0	9.0
wavelet-HHL	gldm	DependenceEntropy	2.279720852464459	4.051462154039795	4.289609949563115	3.239097917988782	1.8112781244591316
wavelet-HHL	gldm	DependenceNonUniformity	5.380952380952381	3.888888888888889	5.892857142857143	2.2222222222222223	2.5
wavelet-HHL	gldm	DependenceNonUniformityNormalized	0.2562358276643991	0.10802469135802469	0.10522959183673469	0.12345679012345678	0.3125
wavelet-HHL	gldm	DependenceVariance	7.487528344671202	9.330246913580247	8.35204081632653	9.728395061728394	3.75
wavelet-HHL	gldm	GrayLevelNonUniformity	11.095238095238095	18.055555555555557	28.142857142857142	10.0	6.25
wavelet-HHL	gldm	GrayLevelVariance	0.23582766439909297	0.2492283950617284	0.24872448979591838	0.2222222222222222	0.109375
wavelet-HHL	gldm	HighGrayLevelEmphasis	2.857142857142857	2.4166666666666665	2.392857142857143	3.0	1.375
wavelet-HHL	gldm	LargeDependenceEmphasis	53.857142857142854	89.33333333333333	79.39285714285714	55.666666666666664	34.0
wavelet-HHL	gldm	LargeDependenceHighGrayLevelEmphasis	193.71428571428572	207.25	193.71428571428572	213.33333333333334	34.375
wavelet-HHL	gldm	LargeDependenceLowGrayLevelEmphasis	18.892857142857142	59.854166666666664	50.8125	16.25	33.90625
wavelet-HHL	gldm	LowGrayLevelEmphasis	0.5357142857142857	0.6458333333333334	0.6517857142857143	0.5	0.90625
wavelet-HHL	gldm	SmallDependenceEmphasis	0.03908649173955296	0.044563112288495986	0.02227414881438313	0.05270146276549595	0.15088222789115646
wavelet-HHL	gldm	SmallDependenceHighGrayLevelEmphasis	0.08015549076773566	0.15254127897361547	0.05588924147437063	0.0846484436545764	0.5258822278911565
wavelet-HHL	gldm	SmallDependenceLowGrayLevelEmphasis	0.028819241982507286	0.017568570617216128	0.013870375649386259	0.04471471754322584	0.05713222789115646
wavelet-HHL	ngtdm	Busyness	2.5250841750841753	8.175567298198878	17.292228946039103	1.6560814185814183	0.925
wavelet-HHL	ngtdm	Coarseness	0.23101540102673507	0.14677880521690118	0.07360111161486783	0.30191752313016995	0.8648648648648649
wavelet-HHL	ngtdm	Complexity	0.41225864083006947	0.3784984860277258	0.48524111838375045	0.36801809301809296	0.2890625
wavelet-HHL	ngtdm	Contrast	0.09957168052406147	0.09439202118278764	0.12050231908626159	0.08710795377462044	0.029785156250000003
wavelet-HHL	ngtdm	Strength	0.22556390977443608	0.1466863594441033	0.07371656877700804	0.28345698589794416	0.9180327868852458
wavelet-HHH	firstorder	10Percentile	-1.782345624752671	-2.5823243224696393	-3.4204021712610237	-2.829254666753474	-1.7478699155119595
wavelet-HHH	firstorder	90Percentile	0.9630275124876253	2.104799034439592	3.2412371185904663	3.343388770283494	4.756720931530975
wavelet-HHH	firstorder	Energy	1885559.7529042258	3238469.6086331	5038672.6502627	1621446.1648434212	726819.5162929213
wavelet-HHH	firstorder	Entropy	0.9983636725938123	0.9977724720899813	0.9999999999999993	0.9910760598382216	0.9544340029249644
wavelet-HHH	firstorder	InterquartileRange	1.6759871413425704	2.111573172986735	4.014102950613821	3.7523617071763016	4.198777317098606
wavelet-HHH	firstorder	Kurtosis	1.8786879263086897	2.9784124920708073	2.9110782120726038	4.032736284168729	1.7115480588795462
wavelet-HHH	firstorder	Maximum	1.2032953641157396	4.322263448799518	7.636524711625183	7.3633360144824165	5.514799942972158
wavelet-HHH	firstorder	MeanAbsoluteDeviation	0.913689645252369	1.4904460070498498	2.1978320207799027	2.3908225810669137	2.1801572385371344
wavelet-HHH	firstorder	Mean	-0.3544392374224802	-0.07742798273398398	-0.05164183289752626	0.11623876931399274	1.4063058921820808
wavelet-HHH	firstorder	Median	-0.03762950344431773	-0.11917583166495757	-0.022456932554597957	0.4695067121497829	1.292058932971806
wavelet-HHH	firstorder	Minimum	-2.352138677737586	-4.144008542753735	-5.9332481002520705	-8.157125304227137	-1.989288053278617
wavelet-HHH	firstorder	Range	3.5554340418533257	8.466271991553253	13.569772811877254	15.520461318709554	7.504087996250775
wavelet-HHH	firstorder	RobustMeanAbsoluteDeviation	0.7489434361249144	0.9078534618547763	1.559829948456372	1.4466324914206028	1.65619498534105
wavelet-HHH	firstorder	RootMeanSquared	299.6473922164283	299.9291401793051	299.9604929421867	300.13387428162986	301.41738426410507
wavelet-HHH	firstorder	Skewness	-0.2940303691889502	0.022232735608091768	0.12944617238591627	-0.26433704376803235	0.181529452995823
wavelet-HHH	firstorder	TotalEnergy	1885559.7529042258	3238469.6086331	5038672.6502627	1621446.1648434212	726819.5162929213
wavelet-HHH	firstorder	Uniformity	0.5011337868480725	0.5015432098765432	0.5	0.5061728395061729	0.53125
wavelet-HHH	firstorder	Variance	1.097577386468389	3.9399232451072397	7.279758979277377	10.585718261291587	6.678305043542915
wavelet-HHH	glcm	Autocorrelation	2.2905982905982905	2.215258658483624	2.3252063172840653	2.271162171162171	2.409722222222222
wavelet-HHH	glcm	JointAverage	1.5102564102564102	1.4888887479004045	1.525895934435715	1.5134157509157509	1.579861111111111
wavelet-HHH	glcm	ClusterProminence	0.5113544159544161	0.48159537465095614	0.48861350193337044	0.4451436302496719	0.26281587577160487
wavelet-HHH	glcm	ClusterShade	0.008045584045584107	0.0019851152793083104	-0.01837104407389451	-0.013154336994260437	-0.0666473765432098
wavelet-HHH	glcm	ClusterTendency	0.5167521367521368	0.48486886083232633	0.4891700091856	0.4538443798265227	0.27488425925925924
wavelet-HHH	glcm	Contrast	0.4803418803418803	0.5028151704351782	0.5049629720461565	0.538170163170163	0.6597222222222222
wavelet-HHH	glcm	Correlation	0.03456543456543453	-0.01916647896456753	-0.015987289680225582	-0.08732933732933724	-0.39166666666666633
wavelet-HHH	glcm	DifferenceAverage	0.4803418803418803	0.5028151704351782	0.5049629720461565	0.538170163170163	0.6597222222222222
wavelet-HHH	glcm	DifferenceEntropy	0.8785408206193198	0.9507863466803358	0.9793794487532897	0.9145312807300617	0.31079782987613475
wavelet-HHH	glcm	DifferenceVariance	0.2110161443494777	0.23356644213815628	0.24294250087978975	0.2221678384746567	0.07581018518518519
wavelet-HHH	glcm	JointEnergy	0.29043684710351375	0.27259154222809134	0.2599910085043321	0.28182489002700034	0.456886574074074
wavelet-HHH	glcm	JointEntropy	1.8638348270462177	1.9310304760161299	1.970299938403477	1.8836185803996202	1.1877715278979697
wavelet-HHH	glcm	Imc1	-0.1327813888441597	-0.051287695571111014	-0.02135838880631185	-0.10640926686806226	-0.7285501171246392
wavelet-HHH	glcm	Imc2	0.35880719313543796	0.2500949055118832	0.15982663046269605	0.2995832206407109	0.792420156071643
wavelet-HHH	glcm	Idm	0.7598290598290599	0.7485924147824109	0.7475185139769216	0.7309149184149184	0.6701388888888888
wavelet-HHH	glcm	Idmn	0.9039316239316241	0.8994369659129645	0.8990074055907689	0.8923659673659675	0.8680555555555557
wavelet-HHH	glcm	Id	0.7598290598290599	0.7485924147824109	0.7475185139769216	0.7309149184149184	0.6701388888888888
wavelet-HHH	glcm	Idn	0.8398860398860399	0.8323949431882739	0.8316790093179479	0.8206099456099456	0.7800925925925926
wavelet-HHH	glcm	InverseVariance	0.4803418803418803	0.5028151704351782	0.5049629720461565	0.538170163170163	0.6597222222222222
wavelet-HHH	glcm	MaximumProbability	0.32905982905982906	0.32656612560827597	0.30010253562181544	0.32455044955044954	0.5
wavelet-HHH	glcm	SumEntropy	1.3834929467043378	1.4282153055809514	1.4653369663573206	1.3454484172294572	0.5280493056757478
wavelet-HHH	glcm	SumSquares	0.2492735042735043	0.24692100781687615	0.2485332453079391	0.24800363574917145	0.23365162037037038
wavelet-HHH	glrlm	GrayLevelNonUniformity	8.465547759641591	13.638387605647726	20.405748313749896	7.660930999618783	3.728968253968254
wavelet-HHH	glrlm	GrayLevelNonUniformityNormalized	0.5025197722887383	0.5037419603978426	0.5014804998978802	0.5082568230443533	0.5261389833711263
wavelet-HHH	glrlm	GrayLevelVariance	0.24874011385563088	0.24812901980107874	0.24925975005105983	0.24587158847782337	0.23693050831443685
wavelet-HHH	glrlm	HighGrayLevelRunEmphasis	2.396946464664969	2.4037506727405527	2.440028176583013	2.6852008850877627	2.8327380952380956
wavelet-HHH	glrlm	LongRunEmphasis	1.8388007523158751	2.1140030513061308	2.2869876570827925	1.657481809291764	1.4904761904761905
wavelet-HHH	glrlm	LongRunHighGrayLevelEmphasis	4.563622901667674	5.143798147946314	5.924480653835541	4.378609550329008	4.369642857142857
wavelet-HHH	glrlm	LongRunLowGrayLevelEmphasis	1.157595214977925	1.3565542771460848	1.377614407894605	0.9771998740324531	0.7706845238095238
wavelet-HHH	glrlm	LowGrayLevelRunEmphasis	0.6507633838337578	0.6490623318148618	0.6399929558542468	0.5786997787280593	0.5418154761904762
wavelet-HHH	glrlm	RunEntropy	1.7273039574360163	1.8967098034801078	2.0226569287092526	1.6420951809527708	1.3091156970717197
wavelet-HHH	glrlm	RunLengthNonUniformity	11.570034990015937	16.175817433633146	22.731529773448578	10.889781711501168	6.032539682539682
wavelet-HHH	glrlm	RunLengthNonUniformityNormalized	0.667124332046916	0.5866784494112376	0.551932594992959	0.706244410238325	0.8217384731670445
wavelet-HHH	glrlm	RunPercentage	0.8021978021978022	0.752136752136752	0.7266483516483516	0.8376068376068376	0.8854166666666666
wavelet-HHH	glrlm	RunVariance	0.18488723467446347	0.2773376821554656	0.353066346406121	0.169313692316735	0.0891307634164777
wavelet-HHH	glrlm	ShortRunEmphasis	0.8025724395782743	0.7633418736649333	0.749211851779161	0.8498745619220731	0.8773809523809524
wavelet-HHH	glrlm	ShortRunHighGrayLevelEmphasis	1.904367866043265	1.824928204777343	1.793142081092046	2.297461254389987	2.448511904761905
wavelet-HHH	glrlm	ShortRunLowGrayLevelEmphasis	0.5271235829620265	0.4979452908868309	0.4882292944509399	0.4879778888050947	0.4845982142857143
wavelet-HHH	glszm	GrayLevelNonUniformity	1.0	1.0	1.0	1.0	1.0
wavelet-HHH	glszm	GrayLevelNonUniformityNormalized	0.5	0.5	0.5	0.5	0.5
wavelet-HHH	glszm	GrayLevelVariance	0.25	0.25	0.25	0.25	0.25
wavelet-HHH	glszm	HighGrayLevelZoneEmphasis	2.5	2.5	2.5	2.5	2.5
wavelet-HHH	glszm	LargeAreaEmphasis	110.5	325.0	784.0	82.0	17.0
wavelet-HHH	glszm	LargeAreaHighGrayLevelEmphasis	260.5	758.5	1960.0	232.0	54.5
wavelet-HHH	glszm	LargeAreaLowGrayLevelEmphasis	73.0	216.625	490.0	44.5	7.625
wavelet-HHH	glszm	LowGrayLevelZoneEmphasis	0.625	0.625	0.625	0.625	0.625
wavelet-HHH	glszm	SizeZoneNonUniformity	1.0	1.0	2.0	1.0	1.0
wavelet-HHH	glszm	SizeZoneNonUniformityNormalized	0.5	0.5	1.0	0.5	0.5
wavelet-HHH	glszm	SmallAreaEmphasis	0.009132231404958679	0.0031151453574749114	0.0012755102040816326	0.012812500000000001	0.07555555555555556
wavelet-HHH	glszm	SmallAreaHighGrayLevelEmphasis	0.024132231404958678	0.008305456776160033	0.0031887755102040813	0.0278125	0.13555555555555554
wavelet-HHH	glszm	SmallAreaLowGrayLevelEmphasis	0.005382231404958678	0.0018175675028036307	0.0007971938775510203	0.0090625	0.06055555555555555
wavelet-HHH	glszm	ZoneEntropy	0.9999999999999993	0.9999999999999993	0.9999999999999993	0.9999999999999993	0.9999999999999993
wavelet-HHH	glszm	ZonePercentage	0.09523809523809523	0.05555555555555555	0.03571428571428571	0.1111111111111111	0.25
wavelet-HHH	glszm	ZoneVariance	0.25	1.0	0.0	1.0	1.0
wavelet-HHH	gldm	DependenceEntropy	3.5351745656358995	3.7289721408609955	3.944914076191572	2.9329993066372873	1.905639062229565
wavelet-HHH	gldm	DependenceNonUniformity	3.2857142857142856	5.611111111111111	7.535714285714286	3.7777777777777777	3.0
wavelet-HHH	gldm	DependenceNonUniformityNormalized	0.1564625850340136	0.1558641975308642	0.13456632653061223	0.20987654320987653	0.375
wavelet-HHH	gldm	DependenceVariance	3.170068027210884	4.246913580246913	7.845663265306122	2.3950617283950617	0.6875
wavelet-HHH	gldm	GrayLevelNonUniformity	10.523809523809524	18.055555555555557	28.0	9.11111111111111	4.25
wavelet-HHH	gldm	GrayLevelVariance	0.24943310657596374	0.2492283950617284	0.25	0.24691358024691357	0.234375
wavelet-HHH	gldm	HighGrayLevelEmphasis	2.4285714285714284	2.4166666666666665	2.5	2.6666666666666665	2.875
wavelet-HHH	gldm	LargeDependenceEmphasis	40.904761904761905	59.666666666666664	73.57142857142857	29.666666666666668	14.75
wavelet-HHH	gldm	LargeDependenceHighGrayLevelEmphasis	108.04761904761905	148.08333333333334	206.53571428571428	75.0	48.875
wavelet-HHH	gldm	LargeDependenceLowGrayLevelEmphasis	24.11904761904762	37.5625	40.330357142857146	18.333333333333332	6.21875
wavelet-HHH	gldm	LowGrayLevelEmphasis	0.6428571428571429	0.6458333333333334	0.625	0.5833333333333334	0.53125
wavelet-HHH	gldm	SmallDependenceEmphasis	0.03651186576923539	0.023383904650629825	0.021090023757502293	0.04749858276643991	0.08118055555555555
wavelet-HHH	gldm	SmallDependenceHighGrayLevelEmphasis	0.08265703547733028	0.05784728925843599	0.050675726643858214	0.13557303476946334	0.19972222222222222
wavelet-HHH	gldm	SmallDependenceLowGrayLevelEmphasis	0.02497557334221166	0.014768058498678282	0.013693598035913319	0.025479969765684053	0.05154513888888889
wavelet-HHH	ngtdm	Busyness	5.731625781625782	10.802328259975319	14.24724706665883	3.4416948791948783	1.290816326530612
wavelet-HHH	ngtdm	Coarseness	0.2035489948430898	0.11108716298191275	0.07018899829007552	0.21791588921312186	0.4426877470355732
wavelet-HHH	ngtdm	Complexity	0.467887818908227	0.5001077898136721	0.5088302523806725	0.5098807228436857	0.5647321428571428
wavelet-HHH	ngtdm	Contrast	0.11643553869015481	0.12435448199015584	0.12720756309516812	0.12520801101048012	0.13044084821428573
wavelet-HHH	ngtdm	Strength	0.20402305195522094	0.11134316774340212	0.07018899829007552	0.2191141128131228	0.4491978609625668
wavelet-LLL	firstorder	10Percentile	488.62685414477886	468.6001097314479	407.3821477767801	478.48788679353754	435.5048581321258
wavelet-LLL	firstorder	90Percentile	638.9543273479279	692.067544141223	639.4808986089378	616.9769627887999	527.1736502334644
wavelet-LLL	firstorder	Energy	15240573.942283044	27911885.424037077	38504149.6445802	12891840.13642371	4817435.996966289
wavelet-LLL	firstorder	Entropy	2.784010874644599	3.6342524315771882	3.6460055927780037	3.0021722231837606	1.905639062229565
wavelet-LLL	firstorder	InterquartileRange	68.02353196734771	147.14198918479792	132.27944480203473	75.23613782930215	48.897183564325246
wavelet-LLL	firstorder	Kurtosis	2.0738778543517453	2.308404886878032	2.038497699537589	2.405508370030213	1.7747025871936262
wavelet-LLL	firstorder	Maximum	642.8280650666271	790.9394704859233	688.0681710755094	657.3235159712499	529.0803365652412
wavelet-LLL	firstorder	MeanAbsoluteDeviation	44.95210841382996	74.88248776289494	72.38268304094164	48.14922068913938	29.786818686066198
wavelet-LLL	firstorder	Mean	550.152034302518	575.9959490167689	524.8115825547044	544.278165733814	475.2225309918642
wavelet-LLL	firstorder	Median	545.4625600219557	567.6423149316472	523.7033594666259	549.5347382679078	466.23814574585873
wavelet-LLL	firstorder	Minimum	461.48071430218357	431.8193108914904	367.64336084121146	435.00509688201635	434.1240447586403
wavelet-LLL	firstorder	Range	181.34735076444355	359.1201595944329	320.424810234298	222.31841908923354	94.95629180660086
wavelet-LLL	firstorder	RobustMeanAbsoluteDeviation	34.939614285560964	55.6693164645162	54.34021050156625	32.75754758368787	23.68435402540834
wavelet-LLL	firstorder	RootMeanSquared	851.9046990709656	880.5283360958332	829.2008808461765	846.2938856640926	776.0022549070242
wavelet-LLL	firstorder	Skewness	0.28966989440040325	0.3116672226950089	-0.008827538198606096	-0.006324505389400656	0.4428207059514619
wavelet-LLL	firstorder	TotalEnergy	15240573.942283044	27911885.424037077	38504149.6445802	12891840.13642371	4817435.996966289
wavelet-LLL	firstorder	Uniformity	0.14739229024943307	0.08333333333333333	0.08737244897959184	0.13580246913580246	0.28125
wavelet-LLL	firstorder	Variance	2983.1348704827988	7961.24797390707	7259.954079679048	3407.719777574673	1209.527063354294
wavelet-LLL	glcm	Autocorrelation	25.45641025641026	56.832435389276824	73.82838123321838	33.51662781662782	6.2430555555555545
wavelet-LLL	glcm	JointAverage	5.015170940170941	7.439932332106	8.398349644415612	5.764235764235763	2.628472222222222
wavelet-LLL	glcm	ClusterProminence	211.35912975075618	1906.5188594201575	2101.128802039482	260.8911921183101	20.07820939429012
wavelet-LLL	glcm	ClusterShade	-2.3911158858288464	-18.4230847540628	-44.72247520188015	-7.9755090727941145	-0.598283179012344
wavelet-LLL	glcm	ClusterTendency	9.737319563152898	29.75101754996266	30.311229665907238	10.717740463000204	2.420717592592592
wavelet-LLL	glcm	Contrast	8.95854700854701	24.172035825618853	17.245931278905466	10.374292374292374	5.993055555555556
wavelet-LLL	glcm	Correlation	0.03984234427735337	0.10983756231784396	0.2791488808740067	0.009030578156892908	-0.2772278276576126
wavelet-LLL	glcm	DifferenceAverage	2.485042735042735	4.0780147817404355	3.4415991160483523	2.698651348651349	2.006944444444444
wavelet-LLL	glcm	DifferenceEntropy	1.5908363084057215	2.6227218430944514	2.829993598552589	1.937226797905902	0.7156850696247329
wavelet-LLL	glcm	DifferenceVariance	2.4576614434947768	7.316063582385402	4.854959440011923	2.8285658605463793	0.8651620370370369
wavelet-LLL	glcm	JointEnergy	0.10467236467236468	0.0354332468906842	0.02479285957062048	0.10078193151245102	0.3686342592592593
wavelet-LLL	glcm	JointEntropy	3.3949674545313444	4.910065468777599	5.454308795416525	3.4106317633414633	1.6740184029580656
wavelet-LLL	glcm	Imc1	-0.6650679340560598	-0.638800375058929	-0.48968310058331543	-0.7506570902935435	-0.7437248175487868
