Image type	Feature Class	Feature Name	RTSTRUCT: ANON_5_segment_Rt Med Frontal Flax	RTSTRUCT: ANON_5_segment_Rt Sup Frontal	RTSTRUCT: ANON_5_segment_Lt Temporal	RTSTRUCT: ANON_5_segment_Lt Parietal
wavelet-HHL	glrlm	RunPercentage	0.6854190585533868	0.5932139093782929	0.58270689224102	0.5835815664972841
wavelet-HHL	glrlm	RunVariance	0.631387816887965	1.2641916652521912	1.3638772569917768	1.1063879132242869
wavelet-HHL	glrlm	ShortRunEmphasis	0.7413321903743678	0.6664257901585574	0.6579157105129951	0.6395257902432993
wavelet-HHL	glrlm	ShortRunHighGrayLevelEmphasis	5.47286888269734	8.58201813850314	13.742836785776426	4.304129567716351
wavelet-HHL	glrlm	ShortRunLowGrayLevelEmphasis	0.17583940276160942	0.06628277286832523	0.037984776667976713	0.11424991847748739
wavelet-HHL	glszm	GrayLevelNonUniformity	2.8181818181818183	61.860759493670884	35.89795918367347	2.142857142857143
wavelet-HHL	glszm	GrayLevelNonUniformityNormalized	0.256198347107438	0.3915237942637398	0.24420380397056782	0.30612244897959184
wavelet-HHL	glszm	GrayLevelVariance	2.0661157024793386	2.6915958980932544	4.030080059234578	1.2653061224489797
wavelet-HHL	glszm	HighGrayLevelZoneEmphasis	8.545454545454545	15.208860759493671	25.428571428571427	9.428571428571429
wavelet-HHL	glszm	LargeAreaEmphasis	1375.3636363636363	146195.62025316455	246299.90476190476	54066.857142857145
wavelet-HHL	glszm	LargeAreaHighGrayLevelEmphasis	8287.0	1820935.5189873418	5069245.210884354	350831.0
wavelet-HHL	glszm	LargeAreaLowGrayLevelEmphasis	271.85843434343434	12738.342368035821	12578.483006016653	9779.224206349205
wavelet-HHL	glszm	LowGrayLevelZoneEmphasis	0.43987373737373736	0.17931775452797152	0.10590283883772707	0.2569444444444445
wavelet-HHL	glszm	SizeZoneNonUniformity	2.8181818181818183	39.91139240506329	38.904761904761905	1.8571428571428572
wavelet-HHL	glszm	SizeZoneNonUniformityNormalized	0.256198347107438	0.25260374939913477	0.264658244250081	0.2653061224489796
wavelet-HHL	glszm	SmallAreaEmphasis	0.4728964778139892	0.5010205643087525	0.5300605638662451	0.4801602401009445
wavelet-HHL	glszm	SmallAreaHighGrayLevelEmphasis	4.150869225863209	8.07327794239057	13.755317725307926	3.825406657376785
wavelet-HHL	glszm	SmallAreaLowGrayLevelEmphasis	0.28642064307505044	0.08701914026839878	0.06540520048559688	0.19072447849556268
wavelet-HHL	glszm	ZoneEntropy	3.0271691184406153	4.039945335961692	4.798113842955561	2.807354922057602
wavelet-HHL	glszm	ZonePercentage	0.05472636815920398	0.021643835616438355	0.01592632719393283	0.007972665148063782
wavelet-HHL	glszm	ZoneVariance	1041.4710743801652	144060.94632270467	242357.43171826552	38334.5306122449
wavelet-HHL	gldm	DependenceEntropy	5.268115524616495	5.041501973589339	5.089642588733986	4.891477129013077
wavelet-HHL	gldm	DependenceNonUniformity	12.36318407960199	563.7260273972603	728.5393282773564	65.1617312072893
wavelet-HHL	gldm	DependenceNonUniformityNormalized	0.06150837850548254	0.07722274347907675	0.07893167153600829	0.0742160947691222
wavelet-HHL	gldm	DependenceVariance	25.161951436845627	15.325253068117844	15.097429433673462	13.919915317998559
wavelet-HHL	gldm	GrayLevelNonUniformity	78.86069651741293	3180.5608219178084	3941.6853737811484	432.0751708428246
wavelet-HHL	gldm	GrayLevelVariance	0.5283037548575531	0.4072590729968099	0.48791558920989897	0.26589863066297914
wavelet-HHL	gldm	HighGrayLevelEmphasis	6.691542288557214	12.64958904109589	20.719393282773563	6.550113895216401
wavelet-HHL	gldm	LargeDependenceEmphasis	109.41791044776119	149.33917808219178	155.51094257854822	153.79498861047836
wavelet-HHL	gldm	LargeDependenceHighGrayLevelEmphasis	593.9353233830846	1863.0191780821917	3214.1252437703142	976.0216400911162
wavelet-HHL	gldm	LargeDependenceLowGrayLevelEmphasis	23.68400221116639	13.066381770881867	7.95685998870376	28.432105796001014
wavelet-HHL	gldm	LowGrayLevelEmphasis	0.22373410724156992	0.09271457149069674	0.05409228101276223	0.18091938749683625
wavelet-HHL	gldm	SmallDependenceEmphasis	0.05639981861024518	0.025864222020833025	0.022709226097564313	0.01474488478126962
wavelet-HHL	gldm	SmallDependenceHighGrayLevelEmphasis	0.4715924964283049	0.37482690918533557	0.5306324232441564	0.10730149028307237
wavelet-HHL	gldm	SmallDependenceLowGrayLevelEmphasis	0.02306873228738466	0.0037451378379746336	0.0019566565373423297	0.003407757733006641
wavelet-HHL	ngtdm	Busyness	2.9159633261348517	46.085461061462155	32.320637801060016	19.13712128852008
wavelet-HHL	ngtdm	Coarseness	0.02705294665640922	0.0006376147870939895	0.0005100628837878457	0.004826364262978039
wavelet-HHL	ngtdm	Complexity	5.914869376458418	12.705193886040579	21.805114999182166	3.358468768115928
wavelet-HHL	ngtdm	Contrast	0.030854347685035883	0.01086729317549103	0.007829803580375012	0.021581914320522352
wavelet-HHL	ngtdm	Strength	0.23818342118315505	0.01594292327432253	0.02500251287261465	0.028363113115558954
wavelet-HHH	firstorder	10Percentile	-14.095005239029524	-9.412785198347908	-6.809351354368569	-4.179301381503197
wavelet-HHH	firstorder	90Percentile	12.311525920750409	9.464001440266479	6.714359820563039	4.109901807648567
wavelet-HHH	firstorder	Energy	18105156.911455408	657508162.0328453	831227942.7543403	79009464.30196163
wavelet-HHH	firstorder	Entropy	1.039603432512147	1.1490395562583975	1.068785629788906	0.9996967987776415
wavelet-HHH	firstorder	InterquartileRange	11.924365645888773	8.253307406179044	6.230804453466893	4.082563637757589
wavelet-HHH	firstorder	Kurtosis	3.1617502454211284	6.29872269817889	8.099010385425407	3.8953682526249778
wavelet-HHH	firstorder	Maximum	32.468469274937	47.572198946861754	41.63932531276622	12.17969413121427
wavelet-HHH	firstorder	MeanAbsoluteDeviation	7.738656241317119	6.098683914168471	4.46929112627704	2.568911828635106
wavelet-HHH	firstorder	Mean	-0.037632764615682816	-0.011001521907230702	0.02508992299154226	-0.039029475749072874
wavelet-HHH	firstorder	Median	-0.30230485334751056	0.006341573712936102	0.04114612788655911	-0.04704220548215187
wavelet-HHH	firstorder	Minimum	-24.985907033794827	-48.225412698967915	-45.68469934220232	-13.827448057505318
wavelet-HHH	firstorder	Range	57.454376308731824	95.79761164582968	87.32402465496854	26.007142188719587
wavelet-HHH	firstorder	RobustMeanAbsoluteDeviation	5.262993760146483	3.5938130859768447	2.6466269573775376	1.683011760035255
wavelet-HHH	firstorder	RootMeanSquared	300.12565288505186	300.1159963037227	300.0953157997204	299.97999990652687
wavelet-HHH	firstorder	Skewness	-0.054535278284927935	-0.019900473358367525	0.021442483142829722	-0.017401486301371224
wavelet-HHH	firstorder	TotalEnergy	18105156.911455408	657508162.0328453	831227942.7543403	79009464.30196163
wavelet-HHH	firstorder	Uniformity	0.49550753694215494	0.47908849690373423	0.4918486634449585	0.5002101483491681
wavelet-HHH	firstorder	Variance	97.98576222309053	76.2120294869323	42.143981634797605	11.416506069322981
wavelet-HHH	glcm	Autocorrelation	2.2036762168922595	6.247028252212294	6.265484008743393	2.2251822247455753
wavelet-HHH	glcm	JointAverage	1.4849237955015622	2.500507202724838	2.5036634569956653	1.4916485833213804
wavelet-HHH	glcm	ClusterProminence	0.6080525713873617	0.8869624136394877	0.6213935712842464	0.5001763290441869
wavelet-HHH	glcm	ClusterShade	0.05582479154507287	-0.008100711872060677	0.0013930262081300335	0.008480180939521124
wavelet-HHH	glcm	ClusterTendency	0.5237002821261921	0.5757901486107504	0.5212994171628551	0.5001672323436561
wavelet-HHH	glcm	Contrast	0.5295323218353013	0.5978254863175516	0.5326884001756176	0.4995270504371323
wavelet-HHH	glcm	Correlation	-0.005934130812705972	-0.018762617964198643	-0.010943780925123782	0.0006432166048466593
wavelet-HHH	glcm	DifferenceAverage	0.5154670145871497	0.5485682959185224	0.5183317492084016	0.4995270504371323
wavelet-HHH	glcm	DifferenceEntropy	1.0443958294475462	1.131000541146258	1.0406231163174022	0.9926742794432251
wavelet-HHH	glcm	DifferenceVariance	0.26215881956808695	0.2949346217012405	0.25989124952606857	0.2474755803060677
wavelet-HHH	glcm	JointEnergy	0.24669880997846189	0.2318148220512737	0.24747409675780238	0.25267727830353814
wavelet-HHH	glcm	JointEntropy	2.087877460291498	2.289111523732537	2.101701635203811	1.9922315669164734
wavelet-HHH	glcm	Imc1	-0.011261342492331553	-0.010902256979686423	-0.01413387788256271	-0.007329707672719668
wavelet-HHH	glcm	Imc2	0.13543558869184996	0.14450774779269132	0.1539575421893445	0.08898079517420047
wavelet-HHH	glcm	Idm	0.7436730234312403	0.7306415710806419	0.7422697904925207	0.750236474781434
wavelet-HHH	glcm	Idmn	0.9476959358433076	0.9657981917675079	0.9689378589318353	0.9000945899125736
wavelet-HHH	glcm	Id	0.7446107105811172	0.7335509418189391	0.7431516675184244	0.750236474781434
wavelet-HHH	glcm	Idn	0.8718365117156203	0.8918854537966475	0.8968036071290085	0.8334909831876225
wavelet-HHH	glcm	InverseVariance	0.503159870745017	0.5090046505607657	0.5064802138653193	0.4995270504371323
wavelet-HHH	glcm	MaximumProbability	0.2767103969238582	0.2564856627527012	0.2745359083631746	0.27303327025336377
wavelet-HHH	glcm	SumEntropy	1.5369071104039815	1.6295305561928706	1.5392590118880483	1.4927045164793413
wavelet-HHH	glcm	SumSquares	0.2633081509903734	0.29340390873207545	0.26349695433461817	0.24992357069519708
wavelet-HHH	glrlm	GrayLevelNonUniformity	64.97495451700424	1968.8622790855313	2491.3896612797816	261.0099593714956
wavelet-HHH	glrlm	GrayLevelNonUniformityNormalized	0.4927857741383368	0.4664099404806225	0.48602312125800873	0.5000916047499279
wavelet-HHH	glrlm	GrayLevelVariance	0.26482280893615406	0.3196168134720516	0.2783592413133452	0.24995419762503607
wavelet-HHH	glrlm	HighGrayLevelRunEmphasis	2.562315341565084	6.551117545771788	6.537841053848643	2.4826771274084916
wavelet-HHH	glrlm	LongRunEmphasis	2.9643820991208036	4.28897758392376	4.86874758982815	3.925479381369878
wavelet-HHH	glrlm	LongRunHighGrayLevelEmphasis	7.096502206984175	28.07563675865253	31.787166933129946	9.612852739514265
wavelet-HHH	glrlm	LongRunLowGrayLevelEmphasis	1.9397958746617272	0.7866104779612793	0.8815655401661316	2.5036360418337815
wavelet-HHH	glrlm	LowGrayLevelRunEmphasis	0.6178649671154963	0.19360892007763028	0.18501287890505638	0.6293307181478771
wavelet-HHH	glrlm	RunEntropy	2.4086723532529697	2.870729871990402	2.844541134279038	2.5647771064255007
wavelet-HHH	glrlm	RunLengthNonUniformity	62.26705002124673	1728.19086205366	2035.0329784903874	226.93196650218962
wavelet-HHH	glrlm	RunLengthNonUniformityNormalized	0.4706990384419776	0.40889397152445545	0.3925978939618118	0.43190907905117004
wavelet-HHH	glrlm	RunPercentage	0.6559510141599694	0.5782297154899895	0.5553046087173932	0.5944454179078325
wavelet-HHH	glrlm	RunVariance	0.6267036281746521	1.2739326818201928	1.5157427680967466	1.0468461532630045
wavelet-HHH	glrlm	ShortRunEmphasis	0.7027493414170238	0.6495606905975831	0.6245357976045234	0.6549431244534911
wavelet-HHH	glrlm	ShortRunHighGrayLevelEmphasis	1.850420152645603	4.270124145540029	4.086927786761958	1.6316482916520552
wavelet-HHH	glrlm	ShortRunLowGrayLevelEmphasis	0.42427544111664633	0.12980920295003243	0.11732033536168042	0.4107668326538501
wavelet-HHH	glszm	GrayLevelNonUniformity	1.0	32.56521739130435	17.31578947368421	1.0
wavelet-HHH	glszm	GrayLevelNonUniformityNormalized	0.3333333333333333	0.47195967233774416	0.4556786703601108	0.5
wavelet-HHH	glszm	GrayLevelVariance	0.6666666666666666	2.1915563957151862	2.1198060941828256	0.25
wavelet-HHH	glszm	HighGrayLevelZoneEmphasis	4.666666666666667	8.333333333333334	7.605263157894737	2.5
wavelet-HHH	glszm	LargeAreaEmphasis	6673.0	369849.0724637681	1102615.2105263157	192802.0
wavelet-HHH	glszm	LargeAreaHighGrayLevelEmphasis	16084.666666666666	2407143.492753623	7197148.605263158	470152.0
wavelet-HHH	glszm	LargeAreaLowGrayLevelEmphasis	4320.4537037037035	66698.77304750403	198247.87335526315	123464.5
wavelet-HHH	glszm	LowGrayLevelZoneEmphasis	0.4537037037037037	0.5278784219001611	0.5621345029239766	0.625
wavelet-HHH	glszm	SizeZoneNonUniformity	1.0	25.608695652173914	11.68421052631579	1.0
wavelet-HHH	glszm	SizeZoneNonUniformityNormalized	0.3333333333333333	0.37114051669817266	0.3074792243767313	0.5
wavelet-HHH	glszm	SmallAreaEmphasis	0.33340018027034063	0.6290717024154674	0.5533219648257909	5.195395280543261e-06
wavelet-HHH	glszm	SmallAreaHighGrayLevelEmphasis	3.000173128157116	5.379070042135548	4.398655799239243	1.3307888520132227e-05
wavelet-HHH	glszm	SmallAreaLowGrayLevelEmphasis	0.037077313669017196	0.33219680510163807	0.3129885989773374	3.1672719706460192e-06
wavelet-HHH	glszm	ZoneEntropy	1.5849625007211552	2.930435324305802	2.9569104074972232	0.9999999999999993
wavelet-HHH	glszm	ZonePercentage	0.014925373134328358	0.009452054794520548	0.004117009750812568	0.002277904328018223
wavelet-HHH	glszm	ZoneVariance	2184.0	358656.0457886998	1043617.3573407202	81.0
wavelet-HHH	gldm	DependenceEntropy	4.443925654020131	4.56530420099077	4.395318028312619	4.5316650134451155
wavelet-HHH	gldm	DependenceNonUniformity	18.82089552238806	754.6778082191781	1085.718309859155	83.7744874715262
wavelet-HHH	gldm	DependenceNonUniformityNormalized	0.09363629613128388	0.10338052167386001	0.11762928600857583	0.09541513379444896
wavelet-HHH	gldm	DependenceVariance	9.554218954976363	9.412544492400077	7.600208890646991	8.981512134121346
wavelet-HHH	gldm	GrayLevelNonUniformity	99.59701492537313	3497.34602739726	4539.7631635969665	439.1845102505695
wavelet-HHH	gldm	GrayLevelVariance	0.25989455706541914	0.2927395571401764	0.2664544697973658	0.249894925825416
wavelet-HHH	gldm	HighGrayLevelEmphasis	2.487562189054726	6.540684931506849	6.534886240520043	2.469248291571754
wavelet-HHH	gldm	LargeDependenceEmphasis	108.46268656716418	152.59835616438357	165.40606717226436	142.25512528473803
wavelet-HHH	gldm	LargeDependenceHighGrayLevelEmphasis	245.20398009950247	997.6373972602739	1082.2336944745396	346.5079726651481
wavelet-HHH	gldm	LargeDependenceLowGrayLevelEmphasis	74.28289110005528	27.469355974124813	29.684048844348137	91.19191343963554
wavelet-HHH	gldm	LowGrayLevelEmphasis	0.6336373687119956	0.18832096651445968	0.18276227880101117	0.6326879271070615
wavelet-HHH	gldm	SmallDependenceEmphasis	0.0200990189471782	0.016246441741802026	0.010736442410688529	0.010054311012925194
wavelet-HHH	gldm	SmallDependenceHighGrayLevelEmphasis	0.08617460833885758	0.11970350346529934	0.07546532221885284	0.025084093910293648
wavelet-HHH	gldm	SmallDependenceLowGrayLevelEmphasis	0.009108037574935519	0.005746634339816319	0.003055771139135182	0.00629686528858308
wavelet-HHH	ngtdm	Busyness	13.171355736359338	167.87332842607395	210.95189972647754	233.54582598183015
wavelet-HHH	ngtdm	Coarseness	0.01997432994003409	0.0005605058990392737	0.00043533769278068893	0.004562419285821117
wavelet-HHH	ngtdm	Complexity	1.9875170453775373	3.5304307348248956	3.5252426985206284	0.49927553460450086
wavelet-HHH	ngtdm	Contrast	0.04402133047758641	0.025940216781801858	0.022828807025059548	0.12475729009629431
wavelet-HHH	ngtdm	Strength	0.06955828373868655	0.0031799211386575625	0.00255687849310572	0.004562753267950441
wavelet-LLL	firstorder	10Percentile	494.9792488927246	362.1040323414573	-21.427106838696325	73.53579427773778
wavelet-LLL	firstorder	90Percentile	875.4959028965286	860.4921434954966	321.8202076080383	374.37057200418536
wavelet-LLL	firstorder	Energy	206930641.31758666	6766212469.818033	1987370565.2796707	236580808.66735613
wavelet-LLL	firstorder	Entropy	4.23041832122129	4.5309820366657405	4.335155186232915	4.00784721957778
wavelet-LLL	firstorder	InterquartileRange	252.91757296228718	351.42388781607013	168.74399991519368	102.97049784526021
wavelet-LLL	firstorder	Kurtosis	2.0304440852166694	2.147203719328781	4.3873084605253645	3.8467242164028765
wavelet-LLL	firstorder	Maximum	903.157225210161	921.7806013202619	768.0684060604774	637.4569233991109
wavelet-LLL	firstorder	MeanAbsoluteDeviation	125.7158234250965	171.3522647578072	104.88829404847084	81.93749298023985
wavelet-LLL	firstorder	Mean	704.2678851397836	642.5889678428202	142.92996592239038	207.20400933840628
wavelet-LLL	firstorder	Median	724.4762261124391	668.0026833718925	130.1066197386894	191.11728674659304
wavelet-LLL	firstorder	Minimum	335.72502543285293	-16.772688976641167	-111.66307290134722	-20.79099222505971
wavelet-LLL	firstorder	Range	567.432199777308	938.553290296903	879.7314789618247	658.2479156241707
wavelet-LLL	firstorder	RobustMeanAbsoluteDeviation	101.35738668491753	140.49804280559707	70.10571373810352	50.95893741913976
wavelet-LLL	firstorder	RootMeanSquared	1014.645592409955	962.745252142548	464.02200480190163	519.0898034008286
wavelet-LLL	firstorder	Skewness	-0.4113444055332832	-0.4874942836685721	1.0173509438824258	0.8532312489719883
wavelet-LLL	firstorder	TotalEnergy	206930641.31758666	6766212469.818033	1987370565.2796707	236580808.66735613
wavelet-LLL	firstorder	Uniformity	0.06002326675082301	0.059389041095890396	0.05940619464767603	0.08116655683604797
wavelet-LLL	firstorder	Variance	20951.693073814728	38404.45822402524	19129.466228366124	12198.316905756736
wavelet-LLL	glcm	Autocorrelation	308.1426703849502	787.8633641667092	151.5432311271282	110.52340216063007
wavelet-LLL	glcm	JointAverage	17.21677513171886	27.168398907496364	11.273546149835992	9.733586193131043
wavelet-LLL	glcm	ClusterProminence	17153.396473453344	97592.60917978437	51925.28988211491	17350.320344368527
wavelet-LLL	glcm	ClusterShade	-479.7418412411065	-1395.1224927219587	1135.5503092495255	474.0906459699761
wavelet-LLL	glcm	ClusterTendency	82.15387752802215	220.65819725691108	111.24339428053082	70.44359253136523
wavelet-LLL	glcm	Contrast	35.380201152940344	21.700058270594166	13.4448721449926	7.3515296461553215
wavelet-LLL	glcm	Correlation	0.3988421871818645	0.8207904312335075	0.7841178213502062	0.8101979644850785
wavelet-LLL	glcm	DifferenceAverage	4.508048601992776	3.213630872616577	2.471423924047254	1.9286820081162142
wavelet-LLL	glcm	DifferenceEntropy	3.568776463669093	3.277022415712428	2.913370792985655	2.5523302894757456
wavelet-LLL	glcm	DifferenceVariance	14.686180916066245	11.073969827595697	7.031073121410319	3.4512905623178516
wavelet-LLL	glcm	JointEnergy	0.011759974124394466	0.011700002811881993	0.007752863374614539	0.015987942987902657
wavelet-LLL	glcm	JointEntropy	6.952039395305802	8.133389205432064	7.82831964418544	6.888881288787079
wavelet-LLL	glcm	Imc1	-0.272804318503685	-0.20037552095486497	-0.19962901084096682	-0.27681903435126776
wavelet-LLL	glcm	Imc2	0.9423760830671563	0.9071701536947613	0.8908638834692295	0.9371043108795933
