Image type	Feature Class	Feature Name	RTSTRUCT: ANON_6_segment_Lt flax frontal071720	RTSTRUCT: ANON_6_segment_Rt ant frontal071720	RTSTRUCT: ANON_6_segment_Lt occipital 071720	RTSTRUCT: ANON_6_segment_Ltlat pcerebellar 071720	RTSTRUCT: ANON_6_segment_Lt temporal071720
wavelet-HHL	firstorder	Skewness	0.14777508258905656	-0.36458175539369025	0.0512809711018476	0.5767922678001002	0.18456456509788005
wavelet-HHL	firstorder	TotalEnergy	11703499.31889269	7772063.745493504	10069747.814944737	4086814.885599658	1532079.633156029
wavelet-HHL	firstorder	Uniformity	0.5132504056246621	0.5067604110329909	0.5032870708546384	0.5120987654320988	0.4463667820069204
wavelet-HHL	firstorder	Variance	44.55883154050165	57.837382177131104	85.84336319292187	58.14397523211786	154.05165361757417
wavelet-HHL	glcm	Autocorrelation	2.430298954421625	2.448573282888179	2.424893808880871	2.453740204314654	2.546794871794872
wavelet-HHL	glcm	JointAverage	1.558087154275094	1.5543737447316441	1.5549816195324826	1.5620322533972997	1.597115384615385
wavelet-HHL	glcm	ClusterProminence	0.5003782886586969	0.5634044528120673	0.5054421554117825	0.5114995273193202	0.6413081719640311
wavelet-HHL	glcm	ClusterShade	-0.06308185739792029	-0.074831869898801	-0.05385714434840593	-0.058002203536282645	0.06272676282051273
wavelet-HHL	glcm	ClusterTendency	0.49790840312102347	0.5585959849521669	0.5068616085942061	0.5148993784066193	0.45448183760683764
wavelet-HHL	glcm	Contrast	0.48792501680731387	0.429095902613505	0.48010209943315263	0.46471311175448987	0.6737179487179487
wavelet-HHL	glcm	Correlation	0.010831797649072987	0.1311255637277159	0.02625916029558897	0.04895950860638488	-0.21606058398271671
wavelet-HHL	glcm	DifferenceAverage	0.48792501680731387	0.429095902613505	0.48010209943315263	0.46471311175448987	0.5942307692307692
wavelet-HHL	glcm	DifferenceEntropy	0.9826763529233867	0.9591300197439131	0.975484371805686	0.9584062741150426	0.8737650866410076
wavelet-HHL	glcm	DifferenceVariance	0.24411328629692747	0.23652137707800536	0.24169481430759182	0.23597817126083392	0.2810630341880342
wavelet-HHL	glcm	JointEnergy	0.2629700037389039	0.2696326791391587	0.2648233316787288	0.27421558365861154	0.3311298076923077
wavelet-HHL	glcm	JointEntropy	1.9630619295699239	1.9430946995997738	1.955217814473664	1.9262840170005302	1.8110170470672933
wavelet-HHL	glcm	Imc1	-0.016672574670128518	-0.03948248502055563	-0.026216991395367654	-0.04468425681481658	-0.3174500342465493
wavelet-HHL	glcm	Imc2	0.13892751608252335	0.19240624278613222	0.16758666581422282	0.2354428649417619	0.6041841553123339
wavelet-HHL	glcm	Idm	0.756037491596343	0.7854520486932475	0.7599489502834237	0.7676434441227549	0.7108333333333333
wavelet-HHL	glcm	Idmn	0.9024149966385372	0.9141808194772989	0.9039795801133693	0.907057377649102	0.9362968441814594
wavelet-HHL	glcm	Id	0.756037491596343	0.7854520486932475	0.7599489502834237	0.7676434441227549	0.7161324786324786
wavelet-HHL	glcm	Idn	0.8373583277308955	0.8569680324621651	0.839965966855616	0.84509562941517	0.8554166666666667
wavelet-HHL	glcm	InverseVariance	0.48792501680731387	0.429095902613505	0.48010209943315263	0.46471311175448987	0.5246794871794872
wavelet-HHL	glcm	MaximumProbability	0.317715252069276	0.3405654383953057	0.32166811044429183	0.3342910821354393	0.42435897435897435
wavelet-HHL	glcm	SumEntropy	1.4751369127626108	1.5139987969862694	1.4751157150405116	1.4615709052460408	1.1313284092994809
wavelet-HHL	glcm	SumSquares	0.2464583549820843	0.24692297189141793	0.24674092700683972	0.2449031225402773	0.2820499465811966
wavelet-HHL	glrlm	GrayLevelNonUniformity	43.71903744789094	27.862931114363242	36.57289826016496	16.36786477566013	6.326208293968476
wavelet-HHL	glrlm	GrayLevelNonUniformityNormalized	0.5087163390950933	0.503046011774312	0.500456996559848	0.5091949958918781	0.4438464585377646
wavelet-HHL	glrlm	GrayLevelVariance	0.24564183045245333	0.24847699411284407	0.249771501720076	0.24540250205406094	0.3792708782035532
wavelet-HHL	glrlm	HighGrayLevelRunEmphasis	2.696149900079401	2.6118534826162216	2.5231932707499944	2.688883185091728	2.94265845391411
wavelet-HHL	glrlm	LongRunEmphasis	2.9044563507159724	3.1094916620094537	3.0034079899300963	2.4588417249568346	1.695995350803043
wavelet-HHL	glrlm	LongRunHighGrayLevelEmphasis	8.15114439525466	8.455779723117093	8.21001166606937	6.809220644019236	4.752590829231101
wavelet-HHL	glrlm	LongRunLowGrayLevelEmphasis	1.5927843395813013	1.772919646732544	1.7017570708952772	1.3712469951912343	1.0111243133019152
wavelet-HHL	glrlm	LowGrayLevelRunEmphasis	0.5759625249801498	0.5970366293459445	0.6192016823125014	0.5777792037270679	0.5936132186273588
wavelet-HHL	glrlm	RunEntropy	2.288317355251329	2.2987814244893605	2.2982798280149135	2.064993372767184	1.806524897769216
wavelet-HHL	glrlm	RunLengthNonUniformity	41.93798601217788	25.532733362429095	35.51023993466534	17.562573813791737	10.389778810932658
wavelet-HHL	glrlm	RunLengthNonUniformityNormalized	0.48047012051259547	0.4516948529689327	0.4750049665500364	0.5365467649623838	0.7154608405530319
wavelet-HHL	glrlm	RunPercentage	0.6660703637447823	0.6440071556350626	0.6583506583506584	0.7145299145299144	0.8371040723981901
wavelet-HHL	glrlm	RunVariance	0.5495705727908462	0.541096155635161	0.5661806384576215	0.40568615020499177	0.19793676967638824
wavelet-HHL	glrlm	ShortRunEmphasis	0.6948532589759692	0.657188342648148	0.6839938074278794	0.7378266974325209	0.857747194045271
wavelet-HHL	glrlm	ShortRunHighGrayLevelEmphasis	1.8449013340521137	1.6551104780297834	1.6525940393289331	1.9460051056502463	2.5732034431129454
wavelet-HHL	glrlm	ShortRunLowGrayLevelEmphasis	0.4073412402069331	0.40770780880273916	0.4418437494526159	0.43578209537808965	0.5081609638842387
wavelet-HHL	glszm	GrayLevelNonUniformity	1.0	1.0	1.0	1.0	1.0
wavelet-HHL	glszm	GrayLevelNonUniformityNormalized	0.5	0.5	0.5	0.5	0.3333333333333333
wavelet-HHL	glszm	GrayLevelVariance	0.25	0.25	0.25	0.25	0.6666666666666666
wavelet-HHL	glszm	HighGrayLevelZoneEmphasis	2.5	2.5	2.5	2.5	4.666666666666667
wavelet-HHL	glszm	LargeAreaEmphasis	4270.5	1874.0	3100.5	518.5	43.0
wavelet-HHL	glszm	LargeAreaHighGrayLevelEmphasis	12708.0	5330.0	8500.5	1532.5	109.66666666666667
wavelet-HHL	glszm	LargeAreaLowGrayLevelEmphasis	2161.125	1010.0	1750.5	265.0	26.703703703703706
wavelet-HHL	glszm	LowGrayLevelZoneEmphasis	0.625	0.625	0.625	0.625	0.4537037037037037
wavelet-HHL	glszm	SizeZoneNonUniformity	1.0	1.0	1.0	1.0	1.6666666666666667
wavelet-HHL	glszm	SizeZoneNonUniformityNormalized	0.5	0.5	0.5	0.5	0.5555555555555556
wavelet-HHL	glszm	SmallAreaEmphasis	0.00026035665294924556	0.0005632742767005233	0.000331122645136486	0.0021246865216607387	0.34375
wavelet-HHL	glszm	SmallAreaHighGrayLevelEmphasis	0.0005270233196159122	0.0012143159433671898	0.0007477893118031526	0.004343621432903342	3.0260416666666665
wavelet-HHL	glszm	SmallAreaLowGrayLevelEmphasis	0.00019368998628257886	0.00040051386003385654	0.0002269559784698193	0.0015699527938500878	0.0435474537037037
wavelet-HHL	glszm	ZoneEntropy	0.9999999999999993	0.9999999999999993	0.9999999999999993	0.9999999999999993	1.5849625007211552
wavelet-HHL	glszm	ZonePercentage	0.015503875968992248	0.023255813953488372	0.018018018018018018	0.044444444444444446	0.17647058823529413
wavelet-HHL	glszm	ZoneVariance	110.25	25.0	20.25	12.25	10.88888888888889
wavelet-HHL	gldm	DependenceEntropy	4.47504263749936	4.540287104286637	4.457837793699627	4.205757474531286	3.2195282822995432
wavelet-HHL	gldm	DependenceNonUniformity	12.209302325581396	6.976744186046512	10.567567567567568	4.733333333333333	3.9411764705882355
wavelet-HHL	gldm	DependenceNonUniformityNormalized	0.09464575446187128	0.08112493239588967	0.09520331141952763	0.10518518518518519	0.23183391003460208
wavelet-HHL	gldm	DependenceVariance	10.294333273240794	13.143861546782043	11.220517815112409	10.066172839506173	2.8858131487889276
wavelet-HHL	gldm	GrayLevelNonUniformity	66.20930232558139	43.58139534883721	55.86486486486486	23.044444444444444	7.588235294117647
wavelet-HHL	gldm	GrayLevelVariance	0.24337479718766902	0.24661979448350463	0.2483564645726808	0.24395061728395062	0.35986159169550175
wavelet-HHL	gldm	HighGrayLevelEmphasis	2.744186046511628	2.6744186046511627	2.6216216216216215	2.7333333333333334	2.8823529411764706
wavelet-HHL	gldm	LargeDependenceEmphasis	104.03875968992249	118.32558139534883	108.89189189189189	81.0	30.294117647058822
wavelet-HHL	gldm	LargeDependenceHighGrayLevelEmphasis	302.71317829457365	339.9767441860465	320.4054054054054	237.26666666666668	79.47058823529412
wavelet-HHL	gldm	LargeDependenceLowGrayLevelEmphasis	54.37015503875969	62.91279069767442	56.013513513513516	41.93333333333333	18.065359477124183
wavelet-HHL	gldm	LowGrayLevelEmphasis	0.563953488372093	0.5813953488372093	0.5945945945945946	0.5666666666666667	0.5947712418300654
wavelet-HHL	gldm	SmallDependenceEmphasis	0.016978890955375105	0.016664475783519022	0.015609610804456267	0.026157187487598973	0.09669017607042818
wavelet-HHL	gldm	SmallDependenceHighGrayLevelEmphasis	0.041818144581366345	0.03776544824357673	0.033281391307849004	0.06130167369284733	0.6156470088035214
wavelet-HHL	gldm	SmallDependenceLowGrayLevelEmphasis	0.010769077548877298	0.011389232668504595	0.011191665678608085	0.017371065936286883	0.03231044501133787
wavelet-HHL	ngtdm	Busyness	21.017793827035064	13.251916152828032	21.18843483820701	7.254982793424131	1.2615960962114807
wavelet-HHL	ngtdm	Coarseness	0.03196696121054205	0.05594506498493149	0.037961644275704386	0.0939792968821618	0.2591345026390086
wavelet-HHL	ngtdm	Complexity	0.4849968649469061	0.4156901767788133	0.4746374495045155	0.472917396904684	1.8428669551218568
wavelet-HHL	ngtdm	Contrast	0.11721821546711321	0.10239837605697912	0.11816557386007104	0.11491146706351574	0.06668287950600184
wavelet-HHL	ngtdm	Strength	0.032189985613924395	0.0560101075681563	0.03786966971328621	0.0943530696642448	0.7593847728497651
wavelet-HHH	firstorder	10Percentile	-3.639086592755277	-3.199591403167399	-5.600074352690172	-5.767703686040061	-4.9273818613261104
wavelet-HHH	firstorder	90Percentile	3.695032800132058	3.7393365174981206	5.2015867184623525	7.724556320128022	4.121364196388427
wavelet-HHH	firstorder	Energy	11599738.658324085	7743463.331256178	9988793.73253015	4046617.227943003	1526277.0640651116
wavelet-HHH	firstorder	Entropy	0.9996098363678064	0.9999999999999993	0.9985358500505672	0.9996437496778555	0.9975025463691145
wavelet-HHH	firstorder	InterquartileRange	3.5999548534098915	2.9825083705267676	5.975220317636264	7.991900556349352	6.2223819342628435
wavelet-HHH	firstorder	Kurtosis	2.871795700550803	2.986413761893064	3.9624489529559477	2.6579771878239216	2.6846094094554656
wavelet-HHH	firstorder	Maximum	7.555908897876502	6.63112272371144	11.563290442151041	10.802265908491979	5.747286796819286
wavelet-HHH	firstorder	MeanAbsoluteDeviation	2.2137917703512504	1.981909943438312	3.5212046346390036	4.589574781797579	3.5381403210503475
wavelet-HHH	firstorder	Mean	-0.14545662007460328	0.055738480203801524	-0.051564990889076893	-0.17659191414428327	-0.3949310380528305
wavelet-HHH	firstorder	Median	-0.07335625449903292	-0.01314357181775773	0.4930884081542695	-0.20762470758321125	-0.05678887863447936
wavelet-HHH	firstorder	Minimum	-7.094361673858849	-5.961117954083148	-15.734056856062114	-13.862413201335727	-10.388983262259066
wavelet-HHH	firstorder	Range	14.650270571735351	12.592240677794589	27.297347298213154	24.664679109827706	16.136270059078353
wavelet-HHH	firstorder	RobustMeanAbsoluteDeviation	1.5457607334687644	1.278564851952516	2.4815934701330735	3.3304333621105755	2.56207481966728
wavelet-HHH	firstorder	RootMeanSquared	299.8673952194379	300.0671113162462	299.9818873290467	299.8746859733617	299.63478397632
wavelet-HHH	firstorder	Skewness	0.10469860649854001	0.12606413209789494	-0.45788679920302344	-0.09706855727819914	-0.5559271312954361
wavelet-HHH	firstorder	TotalEnergy	11599738.658324085	7743463.331256178	9988793.73253015	4046617.227943003	1526277.0640651116
wavelet-HHH	firstorder	Uniformity	0.5002704164413196	0.5	0.5010145280415551	0.5002469135802469	0.5017301038062284
wavelet-HHH	firstorder	Variance	7.707530107035437	6.825098776037622	20.069061082030476	30.751251404710793	17.80642084285784
wavelet-HHH	glcm	Autocorrelation	2.228700627533307	2.2398929963305525	2.3564619379529264	2.2422151287297054	2.150641025641026
wavelet-HHH	glcm	JointAverage	1.4940227018915222	1.4984381901937274	1.5359542360361698	1.500310342467093	1.467628205128205
wavelet-HHH	glcm	ClusterProminence	0.4924839291155151	0.48872843608780275	0.49158809022471106	0.4804723236216557	0.47208217481303427
wavelet-HHH	glcm	ClusterShade	0.004352227796681333	0.0004253223121411136	-0.03554044587821614	0.011039710796296584	0.05705297364672375
wavelet-HHH	glcm	ClusterTendency	0.4924887503994553	0.4888192688735003	0.4913790238628638	0.48013586775851586	0.4463621794871795
wavelet-HHH	glcm	Contrast	0.5067349562825169	0.5108431485012596	0.5028015403111655	0.5174317973431474	0.5044871794871795
wavelet-HHH	glcm	Correlation	-0.014247854626870069	-0.022054263301683745	-0.011350680765873975	-0.03718078367875937	-0.04639804639804635
wavelet-HHH	glcm	DifferenceAverage	0.5067349562825169	0.5108431485012596	0.5028015403111655	0.5174317973431474	0.5044871794871795
wavelet-HHH	glcm	DifferenceEntropy	0.9830051618141107	0.991545564696592	0.9881393791277536	0.9593859045519513	0.8457018311529345
wavelet-HHH	glcm	DifferenceVariance	0.24415909129297933	0.24708410274114265	0.24592461381895722	0.23621403697481178	0.20537927350427349
wavelet-HHH	glcm	JointEnergy	0.2562290553660346	0.2530846885714775	0.25698510409402814	0.26500213047435656	0.31919604700854703
wavelet-HHH	glcm	JointEntropy	1.9818711382541732	1.9910073630773522	1.9797403750938065	1.9557929075302147	1.7668346817936735
wavelet-HHH	glcm	Imc1	-0.017012887664911425	-0.008507917983089277	-0.01190066045161262	-0.040784727177649256	-0.17785136288573528
wavelet-HHH	glcm	Imc2	0.15595701759766858	0.10162979362490762	0.12287873207042863	0.22797011251095772	0.3906925825313122
wavelet-HHH	glcm	Idm	0.7466325218587416	0.7445784257493704	0.7485992298444171	0.7412841013284263	0.7477564102564103
wavelet-HHH	glcm	Idmn	0.8986530087434965	0.8978313702997481	0.899439691937767	0.8965136405313706	0.8991025641025643
wavelet-HHH	glcm	Id	0.7466325218587416	0.7445784257493704	0.7485992298444171	0.7412841013284263	0.7477564102564103
wavelet-HHH	glcm	Idn	0.8310883479058279	0.8297189504995803	0.8323994865629449	0.8275227342189508	0.8318376068376069
wavelet-HHH	glcm	InverseVariance	0.5067349562825169	0.5108431485012596	0.5028015403111655	0.5174317973431474	0.5044871794871795
wavelet-HHH	glcm	MaximumProbability	0.28962827080317094	0.273503052100518	0.2959834377225374	0.3057228703195901	0.3868589743589744
wavelet-HHH	glcm	SumEntropy	1.4751361819716564	1.4801642145760927	1.476938834782641	1.4383611101870675	1.2623475023064943
wavelet-HHH	glcm	SumSquares	0.24980592667049303	0.24991560434368998	0.24854514104350736	0.24939191627541585	0.2377123397435897
wavelet-HHH	glrlm	GrayLevelNonUniformity	43.96865674981154	29.930508583496984	37.5243506914615	16.802264380806072	7.055515638207945
wavelet-HHH	glrlm	GrayLevelNonUniformityNormalized	0.5005327185516608	0.5001197918120132	0.5003293092533714	0.500949815298532	0.5040483599182354
wavelet-HHH	glrlm	GrayLevelVariance	0.24973364072416954	0.24994010409399342	0.24983534537331428	0.249525092350734	0.2479758200408824
wavelet-HHH	glrlm	HighGrayLevelRunEmphasis	2.4650994361916463	2.5033460443808346	2.4942218131758436	2.453353109678507	2.416726542688081
wavelet-HHH	glrlm	LongRunEmphasis	2.7221941678347603	2.5596016561600283	2.74081879809114	2.1548872475263	1.6788496759650609
wavelet-HHH	glrlm	LongRunHighGrayLevelEmphasis	6.801393621298836	6.349753939985157	7.270789230192204	5.361148741916329	4.059428712313328
wavelet-HHH	glrlm	LongRunLowGrayLevelEmphasis	1.7023943044687404	1.6120635852037464	1.6083261900658743	1.3533218739287918	1.0837049168779938
wavelet-HHH	glrlm	LowGrayLevelRunEmphasis	0.6337251409520884	0.6241634889047913	0.6264445467060391	0.6366617225803732	0.6458183643279798
wavelet-HHH	glrlm	RunEntropy	2.239156011185533	2.19541995505267	2.2454624995232084	1.9793122177400144	1.6894713207321321
wavelet-HHH	glrlm	RunLengthNonUniformity	44.48959955353303	31.053068459351728	37.03955844145557	19.5679673877069	9.54833051563821
wavelet-HHH	glrlm	RunLengthNonUniformityNormalized	0.502754252752556	0.51453283686205	0.48929654611205914	0.575591977881878	0.6736854500751902
wavelet-HHH	glrlm	RunPercentage	0.6809779367918904	0.6958855098389982	0.6756756756756757	0.7452991452991451	0.8235294117647057
wavelet-HHH	glrlm	RunVariance	0.5320336282546874	0.4624237262663086	0.5100919592094351	0.30807712072177124	0.17597778778291776
wavelet-HHH	glrlm	ShortRunEmphasis	0.7203701172742979	0.7296805622544251	0.7064534426364959	0.763192135083927	0.8374100881312422
wavelet-HHH	glrlm	ShortRunHighGrayLevelEmphasis	1.7929331282243137	1.8205261028259327	1.7083343993671276	1.8668163506730198	2.0345410287717978
wavelet-HHH	glrlm	ShortRunLowGrayLevelEmphasis	0.452229364536794	0.4569691771115482	0.45598320345383786	0.4872860811866542	0.538127352971103
wavelet-HHH	glszm	GrayLevelNonUniformity	1.0	1.0	1.0	1.0	1.0
wavelet-HHH	glszm	GrayLevelNonUniformityNormalized	0.5	0.5	0.5	0.5	0.5
wavelet-HHH	glszm	GrayLevelVariance	0.25	0.25	0.25	0.25	0.25
wavelet-HHH	glszm	HighGrayLevelZoneEmphasis	2.5	2.5	2.5	2.5	2.5
wavelet-HHH	glszm	LargeAreaEmphasis	4162.5	1849.0	3086.5	506.5	72.5
wavelet-HHH	glszm	LargeAreaHighGrayLevelEmphasis	10116.0	4622.5	8132.5	1232.5	168.5
wavelet-HHH	glszm	LargeAreaLowGrayLevelEmphasis	2674.125	1155.625	1825.0	325.0	48.5
wavelet-HHH	glszm	LowGrayLevelZoneEmphasis	0.625	0.625	0.625	0.625	0.625
wavelet-HHH	glszm	SizeZoneNonUniformity	1.0	2.0	1.0	1.0	1.0
wavelet-HHH	glszm	SizeZoneNonUniformityNormalized	0.5	1.0	0.5	0.5	0.5
wavelet-HHH	glszm	SmallAreaEmphasis	0.00024076052214580356	0.0005408328826392645	0.0003266318682644413	0.0019782374353606524	0.01398533950617284
wavelet-HHH	glszm	SmallAreaHighGrayLevelEmphasis	0.0006186894715033244	0.0013520822065981612	0.0007725296090492213	0.005077410989079661	0.03742283950617284
wavelet-HHH	glszm	SmallAreaLowGrayLevelEmphasis	0.00014627828480642333	0.0003380205516495403	0.00021515743306824633	0.0012034440469309003	0.00812596450617284
wavelet-HHH	glszm	ZoneEntropy	0.9999999999999993	0.9999999999999993	0.9999999999999993	0.9999999999999993	0.9999999999999993
wavelet-HHH	glszm	ZonePercentage	0.015503875968992248	0.023255813953488372	0.018018018018018018	0.044444444444444446	0.11764705882352941
